Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3824.0
Domain Marker;max-jOPS;9469.0
Domain Marker;Last Success for SLAs;6698.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;90.55437724201232
231;92.61831543790089
346;94.03496478586739
462;93.9936868980578
577;94.73055318175942
693;95.4906361595412
808;95.47568273128641
924;95.33888312953734
1039;95.74006692341632
1155;95.58610411096952
1270;95.5511802876951
1386;96.02422916902871
1501;96.27954352682315
1617;96.20316090050301
1732;96.39944630145082
1848;96.24305483435234
1963;96.64924728145411
2079;96.55032459520625
2194;96.60275035294225
2310;97.09367440904197
2425;96.94114276299854
2541;96.48369375785036
2656;96.5310741141338
2772;96.97969977096909
2887;96.65151772308074
3002;96.99814085085912
3118;97.09186242498895
3233;96.64921738700676
3349;97.48425115391092
3464;97.0020172556006
3580;96.98701904717522
3695;97.20744060935165
3811;97.04501230465335
3926;96.94982304458986
4042;97.255874318813
4157;97.55985027259997
4273;97.30096721284822
4388;97.51118088195066
4504;97.20650462725125
4619;97.33261834015224
4735;97.31036529747072
4850;97.3740924869336
4966;97.84182492445116
5081;97.72099268388097
5197;97.67466920990479
5312;97.3591353779893
5428;97.66295247100378
5543;97.63458869336222
5659;97.80625827497828
5774;97.8797535259828
5889;97.10219568118308
6005;97.55768133039567
6120;97.54969879075115
6236;97.40045608821086
6351;97.26421281057117
6467;95.93686068471199
6582;95.22958857105766
6698;93.46219904489423
6813;91.27787871852881
6929;90.18698109758823
7044;88.62346468985923
7160;87.62250350578145
7275;86.41224436521577
7391;85.00017712810147
7506;83.63014044527212
7622;81.3615591133056
7737;80.38703749712572
7853;78.30629046545015
7968;77.5978288552398
8084;75.99260035185294
8199;74.20307271610298
8315;73.08240931894986
8430;70.66278041260483
8546;69.5096272483694
8661;68.4908929729175
8776;65.71162202316046
8892;64.5091059084737
9007;62.769758518566235
9123;60.672203816187405
9238;56.88821169705705
9354;57.183624156128126
9469;41.94392607223259
9585;25.732430111281232
9700;17.191323314419673
9816;23.017262613807777
9931;15.887909249947649
