"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,222.805887,20.009810,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,505.654569,27.831881,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,498.262685,38.811614,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,37.939721,3.978288,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,1938.503575,262.961901,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,7974.208772,760.158896,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,564.189504,10.638958,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,209.993708,19.202165,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,63.585726,1.532287,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,489.125517,59.921986,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.420927,0.131692,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,826.980465,183.374504,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3465.211000,490.267253,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,57.661097,1.246069,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,343.807206,13.129738,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,34.991331,2.871866,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,253.392349,27.147429,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,7221.379126,1015.494895,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,95.596882,7.948290,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,356.989083,22.034722,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,740.147920,35.459407,"ops/min"
