"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,266.430026,8.748051,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,612.609695,15.582615,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,614.923056,3.627724,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,50.914932,3.410632,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2295.980035,22.960288,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,11748.120534,320.808328,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,631.370195,9.569855,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,238.524806,3.659189,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,62.352977,1.885840,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,515.267692,14.024420,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.105572,0.114907,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,834.602594,16.184006,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3892.814039,47.907066,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,56.350789,0.593255,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,357.224134,0.279712,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,32.656334,1.487438,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,295.596298,11.426255,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,10023.137215,121.453019,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,135.781151,3.895884,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,441.204411,20.764713,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1053.500747,11.794878,"ops/min"
