Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;1866.0
Domain Marker;max-jOPS;8387.0
Domain Marker;Last Success for SLAs;3856.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
96;90.16901809080156
193;92.48873437626932
289;94.11428098329249
386;94.18707578942526
482;94.24985680661048
578;94.50821814959406
675;94.70941117706346
771;94.90676139155157
868;95.84679785520561
964;93.74827304166625
1060;95.50055208619698
1157;96.16972650334351
1253;96.0951285270805
1350;94.31468150211438
1446;96.17496649853717
1542;94.96688886821997
1639;96.48473445108154
1735;95.39676486724007
1832;95.53768795046776
1928;96.63824590458707
2024;96.71451146947341
2121;95.38285033339527
2217;95.25102616282236
2314;95.5974407652294
2410;95.58859923208665
2506;95.24425692791016
2603;96.05843772298586
2699;95.29901360814084
2796;96.03457674846004
2892;96.21711678559024
2988;95.79862317146535
3085;95.98879772435534
3181;96.04132070899642
3278;94.14141538280951
3374;96.26759739636213
3470;96.04935606399604
3567;95.98204194388417
3663;94.51284545120734
3760;95.79214253606898
3856;96.12879470640893
3952;94.33511195450859
4049;96.15868299715677
4145;94.83631583913561
4242;96.22766080875574
4338;94.57564512091679
4434;94.43302288689947
4531;96.46558315453844
4627;94.29035897427148
4724;92.6737819560456
4820;96.06420880153922
4916;95.86490895735687
5013;94.73477505731842
5109;95.02649747542695
5206;94.674513527149
5302;94.08660817051752
5398;93.90621523914666
5495;94.1042281176969
5591;93.99965113202025
5688;93.46027831519758
5784;89.54904379282192
5880;93.49212901684817
5977;93.52718234484716
6073;89.15099485640769
6170;92.37059050525026
6266;91.70836169491322
6362;89.2301548972083
6459;91.06351442732746
6555;86.9287511722758
6652;83.00062576893664
6748;82.87874868436288
6844;84.38684649765723
6941;78.08993873415574
7037;75.69545189644498
7134;78.23293395892479
7230;76.67493331019465
7326;74.76466585810186
7423;69.15432271065835
7519;70.27843095244873
7616;63.491797301247075
7712;58.912361440782426
7808;59.87697827492287
7905;55.46260786230899
8001;30.263546602527374
8098;38.98652105296826
8194;31.041868011520165
8290;7.2455271947112205
8387;2.407804562250462
8483;2.2369637403866927
8580;1.505960774762763
8676;1.1423290337420817
8772;2.3081942232571615
