MemTotal:        8117660 kB
MemFree:         7096144 kB
MemAvailable:    7246896 kB
Buffers:           32688 kB
Cached:           338644 kB
SwapCached:            0 kB
Active:           718656 kB
Inactive:          76600 kB
Active(anon):     431692 kB
Inactive(anon):     9992 kB
Active(file):     286964 kB
Inactive(file):    66608 kB
Unevictable:        5592 kB
Mlocked:            5592 kB
SwapTotal:       8117244 kB
SwapFree:        8117244 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               928 kB
Writeback:             0 kB
AnonPages:        429848 kB
Mapped:           211024 kB
Shmem:             12704 kB
KReclaimable:      36176 kB
Slab:              96452 kB
SReclaimable:      36176 kB
SUnreclaim:        60276 kB
KernelStack:        7004 kB
PageTables:        13560 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    12176072 kB
Committed_AS:    3047324 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54700 kB
VmallocChunk:          0 kB
Percpu:             2480 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      114540 kB
DirectMap2M:     5128192 kB
DirectMap1G:     5242880 kB
