Delay between performance status pings above threshold
===================================
Domain Marker;Start RT curve;851810.0
Domain Marker;max-jOPS;5437067.0
Range Marker;Limit;5000.0
Range Marker;Hard Limit;60000.0
Time, msec;Group1.TxInjector.CompositeTxInjector;Group1.Backend.CompositeBackend
3568.0;1003.5641450000003;1003.5617470000002
87490.0;5362.669259999995;5365.407733
441184.0;11593.696993999998;11595.743332000042
663388.0;5061.792721999926;5063.427185000037
6886560.0;12886.503487999551;12888.154207999818
6893640.0;5077.428687999956;5078.840398000553
6932780.0;;1001.6760929999873
6932782.0;1.6802350003272295;
