Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;2102.0
Domain Marker;max-jOPS;8676.0
Domain Marker;Last Success for SLAs;4820.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
96;90.10994454204155
193;92.80254945051956
289;93.9982880671988
386;93.79127241543512
482;94.82433640216165
578;94.6552052920163
675;95.73031410045556
771;95.53505348197761
868;95.13865896735386
964;94.30552088552356
1060;95.79686775346678
1157;95.764197311018
1253;95.45380822315337
1350;94.77755899827862
1446;96.50392001837892
1542;95.05712850619841
1639;96.42383747111813
1735;94.02646533564854
1832;96.59981581264155
1928;97.0328645331999
2024;95.51243744307763
2121;96.15371190214864
2217;95.88078759977172
2314;97.01883089982003
2410;97.28259392296123
2506;94.75440388304816
2603;95.09668569375397
2699;95.43058449399757
2796;95.980593083087
2892;95.79508936707576
2988;95.37886063998354
3085;96.51557183344113
3181;95.78446893235682
3278;96.11474181723787
3374;95.75138832307708
3470;95.8799222110376
3567;96.22964579171762
3663;96.363952090729
3760;95.66156031924902
3856;96.6319440266621
3952;94.05909387232562
4049;96.2068927209369
4145;94.96116217149117
4242;96.36156217891379
4338;94.76161095987464
4434;96.70900326656873
4531;96.09622191309643
4627;95.55028666717381
4724;91.97054592819372
4820;96.64783263786093
4916;95.23559403481299
5013;94.07929849649001
5109;94.71124412950256
5206;94.26183300809153
5302;94.62477477993129
5398;94.06891846793384
5495;94.08609479690871
5591;94.11718481866488
5688;93.99998706168955
5784;90.23409998683582
5880;93.67621477699132
5977;92.90860852434548
6073;93.4939569100794
6170;92.85725460328781
6266;93.10517338691096
6362;93.31083947529424
6459;91.65106314489046
6555;91.43778099260271
6652;84.48472173628055
6748;85.3780612537381
6844;85.2279663868341
6941;80.57342461839723
7037;82.65923730740897
7134;80.81088417200594
7230;79.3965771858668
7326;71.05051950657914
7423;62.10550841043279
7519;70.1538724556305
7616;68.26996055794211
7712;67.59712861310439
7808;61.07392638823749
7905;57.8127842132298
8001;56.51995782361803
8098;44.06658987152279
8194;48.60443833850651
8290;51.784193359699216
8387;40.07520096681554
8483;10.2183219251893
8580;4.761918722748928
8676;3.487099387990874
8772;2.38520023109246
8869;1.7341662833970624
8965;1.888283664025101
9062;2.1355972415789464
