Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3634.0
Domain Marker;max-jOPS;9855.0
Domain Marker;Last Success for SLAs;6963.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
107;90.52206037227388
214;92.63735776418756
321;94.10686141506483
428;94.37676570336735
536;95.05618407647042
643;95.72049532564152
750;95.79044498321348
857;96.21586035599168
964;96.56427196080095
1071;96.19636425617544
1178;96.70831696204036
1285;96.38127440796778
1393;96.94308976622233
1500;97.7107289325474
1607;97.26206778121404
1714;97.28212729566869
1821;97.12995590141321
1928;97.66595702636639
2035;97.36088359882045
2142;97.42128336969489
2250;97.6012266745252
2357;97.48145845458487
2464;97.67647184567264
2571;97.63918304215282
2678;97.64530824739307
2785;97.81423526261615
2892;97.93655755384731
2999;98.02626916935664
3106;97.86478377006868
3214;98.01479100244785
3321;98.32939227880671
3428;97.9168225764596
3535;97.75728633805117
3642;98.01327749350892
3749;98.14539484093967
3856;97.98464889078711
3963;97.97745786370639
4071;98.10386026230516
4178;97.88423594637509
4285;98.20398080181205
4392;98.17999419731112
4499;98.0069355625757
4606;98.19841723089897
4713;98.16933865350074
4820;98.0894238161209
4928;98.42051092086209
5035;98.11444709132807
5142;97.79346886489111
5249;98.25079846677842
5356;98.50419802208032
5463;98.25572452016017
5570;98.14226960606645
5677;97.98068396533245
5784;97.8377182428486
5892;97.7380642960272
5999;98.03411698157166
6106;98.53429747054253
6213;98.50160347252584
6320;97.90189388268408
6427;98.30238440549601
6534;96.73228394263397
6641;94.98917595694462
6749;93.41239226025907
6856;91.93928936018095
6963;90.41077970273759
7070;89.63806069785588
7177;88.12399679357024
7284;86.42671761467992
7391;85.33730246318638
7498;83.9871772514809
7606;82.39532986341199
7713;81.81226083279289
7820;79.55184512537227
7927;78.25596077888105
8034;77.42768477597956
8141;75.9532168024041
8248;74.20953390795057
8355;73.87323581500752
8462;72.50147471046944
8570;71.1185762358232
8677;68.93143488448025
8784;69.46803545865336
8891;67.0523741340264
8998;66.05200057689879
9105;63.71721247426335
9212;62.29496070111974
9319;60.191329190719415
9427;57.19554753337823
9534;55.006881170001506
9641;48.46254759570425
9748;33.98419215570715
9855;29.15585838912012
9962;12.428204869223952
10069;10.26345554780689
10176;5.479569540174839
10284;16.859299481450552
