"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,293.840990,13.075276,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,747.080946,20.171646,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,691.030012,5.430625,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,48.841010,0.341410,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2370.378943,25.349858,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,13313.431130,117.411275,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,744.122558,11.070638,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,259.884591,1.812341,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,63.750818,0.458716,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,638.001913,7.979903,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.844866,0.186536,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,907.222153,27.019728,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4152.973375,7.558278,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,57.510438,0.135794,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,471.176914,1.349359,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,32.541899,0.243203,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,299.576117,24.271332,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,11079.132739,126.337326,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,147.209432,2.213607,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,491.049313,14.632227,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1085.998500,10.644979,"ops/min"
