"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,264.417740,8.204390,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,630.701170,19.032243,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,638.499395,4.657082,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,51.160569,3.011079,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2279.866337,15.026489,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,11810.312525,203.498696,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,619.769795,11.620398,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,237.309084,4.538758,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,61.953294,1.660015,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,525.072407,17.303133,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.917556,0.205908,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,846.344645,20.694339,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3830.084433,7.598524,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,56.000525,0.831867,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,356.714669,0.363660,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,33.481892,1.691881,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,306.085116,14.776835,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,10040.632489,111.346668,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,133.954700,3.172498,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,445.877952,20.174716,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1056.920592,9.984267,"ops/min"
