"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,282.471476,18.716370,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,735.909576,16.104519,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,696.846725,6.507200,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,48.236788,0.775595,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2405.412417,12.833869,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,13300.488480,173.140682,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,745.825907,5.672414,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,260.063698,2.200688,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,64.185648,0.408723,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,624.958743,14.931219,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.774901,0.211242,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,901.557065,24.545765,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4542.808774,168.564008,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,57.453387,0.196316,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,473.113869,0.373251,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,32.859866,0.262519,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,289.047397,8.816259,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,11067.119483,101.578294,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,148.152394,1.963909,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,482.799772,16.917098,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1107.808176,9.568479,"ops/min"
