"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,335.264049,19.301026,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,611.171177,44.088898,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,724.987721,4.532774,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,48.155383,0.537035,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2285.185792,9.764288,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,9385.235655,71.584162,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,715.055613,21.887040,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,260.271065,1.849366,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,63.560503,0.432472,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,675.894495,22.372783,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.981573,0.142811,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,933.724627,109.566547,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4491.977128,148.457272,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,58.898442,0.042028,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,432.923713,1.886041,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,35.582128,7.449139,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,319.163517,14.028085,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10810.477396,183.712357,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,136.282312,4.020771,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,538.782804,19.731693,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1142.092270,29.128119,"ops/min"
