MemTotal:       32755048 kB
MemFree:         9565304 kB
MemAvailable:   31356216 kB
Buffers:          605060 kB
Cached:         21239228 kB
SwapCached:            0 kB
Active:          9976824 kB
Inactive:       12125652 kB
Active(anon):       1792 kB
Inactive(anon):   430188 kB
Active(file):    9975032 kB
Inactive(file): 11695464 kB
Unevictable:      164096 kB
Mlocked:            5544 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             16852 kB
Writeback:             0 kB
AnonPages:        422452 kB
Mapped:           331996 kB
Shmem:            168792 kB
KReclaimable:     583528 kB
Slab:             769668 kB
SReclaimable:     583528 kB
SUnreclaim:       186140 kB
KernelStack:        8304 kB
PageTables:        17048 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16377524 kB
Committed_AS:    3399088 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       30628 kB
VmallocChunk:          0 kB
Percpu:            25344 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      207864 kB
DirectMap2M:    11212800 kB
DirectMap1G:    23068672 kB
