"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,300.227775,19.280145,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,577.953960,19.688396,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,647.401439,11.035964,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,49.672116,3.751153,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2155.965672,23.701932,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,8391.492521,100.447740,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,597.591998,16.520761,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,234.964154,6.898981,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,63.859652,4.464770,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,581.847588,7.467000,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.187472,0.112103,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,985.936949,28.425787,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3841.235774,89.339055,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,58.612551,0.563491,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,327.802938,1.812316,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,33.790279,2.892829,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,345.672735,5.532114,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9824.409370,188.239285,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,134.591504,3.180815,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,514.341962,12.006472,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1129.502039,13.694893,"ops/min"
