"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,330.173716,18.306030,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,613.202756,16.420113,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,724.106824,3.434863,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,49.376359,0.304195,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2297.521552,6.291615,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,9403.806113,50.644417,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,725.434858,7.251554,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,257.155206,3.408559,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,64.665077,0.719970,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,690.946123,3.306398,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,13.277983,0.095928,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,991.201722,4.374292,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4455.384945,266.443467,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,60.856318,0.054516,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,432.847122,1.071143,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,35.214618,5.456035,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,331.387122,11.535631,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10870.212729,111.939914,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,145.542756,2.207213,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,552.673251,15.472990,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1228.872115,6.733262,"ops/min"
