19:06:25,578 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/.
19:06:25,581 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/config.xml
19:06:25,582 ERROR [org.radargun.config.DomConfigParser] (main) loading: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/config.xml
19:06:25,587 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/config.xml
19:06:25,826 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
19:06:25,828 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
19:06:30,829 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
19:06:30,831 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
19:06:30,831 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
19:06:30,832 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
19:06:30,946 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
19:06:30,947 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
19:06:31,013 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
19:06:32,058 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
19:06:32,066 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
19:06:32,107 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
19:06:33,855 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 201 ms, 1 = 182 ms, 2 = 253 ms]
19:06:33,855 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
19:06:33,855 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
19:06:33,859 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
19:06:33,859 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
19:06:33,864 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
19:06:41,461 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.16 seconds, 1 = 7.13 seconds, 2 = 7.58 seconds]
19:06:41,464 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
19:06:41,465 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
19:06:41,471 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 1 ms, 1 = 0 ns, 2 = 0 ns]
19:06:41,472 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
19:06:41,473 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
19:06:41,517 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
19:06:41,527 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 6 ms, 1 = 5 ms, 2 = 5 ms]
19:06:41,527 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
19:06:41,536 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
19:06:47,127 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 5.58 seconds, 1 = 5.57 seconds, 2 = 5.51 seconds]
19:06:47,127 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
19:06:47,135 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
19:06:47,138 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
19:07:47,174 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 60.01 seconds, 1 = 60.01 seconds, 2 = 60.01 seconds]
19:07:47,175 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) This test was executed as a warmup
19:07:47,176 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
19:07:47,176 INFO  [org.radargun.Master] (main) Starting distributed stage Clear.
19:07:47,471 INFO  [org.radargun.stages.cache.ClearStage] (main) Received responses from all 3 slaves. Durations [0 = 294 ms, 1 = 286 ms, 2 = 266 ms]
19:07:47,472 INFO  [org.radargun.Master] (main) Finished distributed stage Clear.
19:07:47,472 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
19:07:49,755 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 2.28 seconds, 1 = 2.27 seconds, 2 = 2.28 seconds]
19:07:49,755 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
19:07:49,805 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
19:07:49,806 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
19:17:50,200 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 10 minutes, 1 = 10 minutes, 2 = 10 minutes]
19:17:50,289 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
19:17:50,290 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStop.
19:17:50,294 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStop.
19:17:50,294 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioDestroy.
19:17:50,420 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioDestroy.
19:17:50,420 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioCleanup.
19:17:55,571 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 0 has changed available memory from 1206 MB to 1321 MB and has 0 unfinished threads
19:17:55,571 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 1 has changed available memory from 1206 MB to 1304 MB and has 2 unfinished threads
19:17:55,571 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 2 has changed available memory from 1206 MB to 1281 MB and has 2 unfinished threads
19:17:55,571 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioCleanup.
19:17:55,571 INFO  [org.radargun.Master] (main) Finished scenario on Cluster[default=3] in 11 mins 23 secs
19:17:55,616 INFO  [org.radargun.Master] (main) Finished benchmarking configuration 'Infinispan 9.2 - distributed' in 11 mins 24 secs
19:17:55,617 INFO  [org.radargun.Master] (main) Executed all benchmarks in 11 mins 24 secs, reporting...
19:17:55,618 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.csv.CsvReporter@5a4aa2f2
19:17:55,619 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/results/csv/stress-test_Infinispan 9.2 - distributed_default_3.csv
19:17:55,672 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_CPU usage.csv
19:17:55,715 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_GC CPU usage.csv
19:17:55,726 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Memory usage.csv
19:17:55,734 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Open files.csv
19:17:55,741 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/home/tester/benchmarks-in-nested-virtualisation-toolchain/local_workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_RSS Memory usage.csv
19:17:55,748 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.html.HtmlReporter@57175e74
19:17:57,869 INFO  [org.radargun.Master] (main) All reporters have been executed, exiting.
19:17:57,880 INFO  [org.radargun.ShutDownHook] (Thread-0) Master process is being shutdown
