Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;2580.0
Domain Marker;max-jOPS;7905.0
Domain Marker;Last Success for SLAs;4916.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
96;90.42374840103234
193;93.18772345629003
289;93.15044795457032
386;94.13887539615965
482;94.44651793044105
578;95.38953310169728
675;95.0175585947046
771;95.18808552765937
868;95.3742414383769
964;95.59729550470381
1060;95.22174798283856
1157;96.09038698567909
1253;95.45553448283074
1350;95.92554966827193
1446;96.1018184878219
1542;95.73229447635529
1639;96.0683391187758
1735;96.62982456042505
1832;96.562897035844
1928;96.83281490960186
2024;96.68577333783806
2121;96.35468198952067
2217;96.534741942171
2314;96.38341166210732
2410;96.59523802712438
2506;96.73317815457945
2603;96.99687417955653
2699;97.00825335385449
2796;96.9220539413868
2892;96.91731709440774
2988;96.92801265511756
3085;97.20690600039285
3181;97.04334793209983
3278;96.67940692535277
3374;96.92083147717284
3470;97.31411815636628
3567;96.88617854436023
3663;96.64924055498128
3760;96.67267579336226
3856;96.98788826322219
3952;96.97483248982668
4049;96.96676501036004
4145;97.05686201742596
4242;97.15147212780403
4338;97.00146464570452
4434;97.15892511494572
4531;96.92565044717428
4627;97.48965267766746
4724;97.6197674004317
4820;97.72794624576888
4916;96.94520160078447
5013;96.84517035945777
5109;97.1259760261764
5206;96.82061416590506
5302;96.44155579151189
5398;96.70148528973957
5495;96.2775639345615
5591;97.14527570893564
5688;96.78152615564983
5784;96.25715595065421
5880;95.82990717854132
5977;95.67288039699395
6073;95.15455070292766
6170;95.64834730640494
6266;95.3263902097594
6362;93.7522108289906
6459;94.03317336342107
6555;92.68207535820001
6652;89.20181594275998
6748;87.04038404105516
6844;85.2962486342757
6941;82.76013743334448
7037;81.08301495288988
7134;79.00298747198123
7230;78.25051180117669
7326;75.54897628368353
7423;72.72754438647621
7519;70.00405254774678
7616;65.77303173766366
7712;55.780289430633886
7808;44.25207964718377
7905;27.088942612342876
8001;8.41573178431877
8098;17.698903178312374
8194;9.27308536497807
8290;11.631012275972807
