
===================================
Domain Marker;critical-jOPS;2321.0
Domain Marker;max-jOPS;10654.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
138.0;400.0;1600.0;2100.0;2500.0;3200.0;122000.0
277.0;400.0;1900.0;2800.0;3200.0;4000.0;128000.0
415.0;300.0;2200.0;3400.0;3800.0;4800.0;130000.0
553.0;500.0;2400.0;3900.0;4300.0;5400.0;132000.0
692.0;500.0;2700.0;4700.0;5400.0;17400.0;1500000.0
830.0;500.0;2900.0;4900.0;5500.0;6800.0;116000.0
969.0;400.0;3100.0;5500.0;6200.0;7700.0;124000.0
1107.0;500.0;3200.0;6000.0;6700.0;8400.0;128000.0
1245.0;400.0;3300.0;6400.0;7300.0;9300.0;136000.0
1384.0;400.0;3500.0;6800.0;7800.0;10100.0;133000.0
1522.0;500.0;3500.0;7200.0;8200.0;10300.0;128000.0
1660.0;400.0;3500.0;7500.0;8800.0;22000.0;122000.0
1799.0;500.0;3600.0;7600.0;8800.0;11700.0;106000.0
1937.0;500.0;3600.0;7800.0;9300.0;58000.0;970000.0
2076.0;500.0;3600.0;7500.0;8800.0;11500.0;89000.0
2214.0;400.0;3600.0;7700.0;9300.0;43000.0;980000.0
2352.0;400.0;3700.0;7600.0;9300.0;120000.0;980000.0
2491.0;400.0;3700.0;7800.0;9500.0;67000.0;950000.0
2629.0;400.0;3600.0;7400.0;9200.0;28000.0;980000.0
2767.0;400.0;3700.0;7500.0;9200.0;26000.0;105000.0
2906.0;400.0;3700.0;7700.0;9600.0;149000.0;960000.0
3044.0;400.0;3700.0;7400.0;9000.0;69000.0;980000.0
3183.0;400.0;3800.0;7500.0;9300.0;134000.0;258000.0
3321.0;400.0;3800.0;7700.0;9500.0;13700.0;85000.0
3459.0;400.0;3800.0;7700.0;9600.0;112000.0;980000.0
3598.0;400.0;3800.0;7500.0;9400.0;69000.0;1000000.0
3736.0;400.0;4000.0;8600.0;18700.0;251000.0;970000.0
3874.0;400.0;3900.0;7600.0;9600.0;101000.0;970000.0
4013.0;400.0;4100.0;8800.0;33000.0;380000.0;990000.0
4151.0;400.0;4000.0;7800.0;10700.0;54000.0;335000.0
4289.0;400.0;4000.0;8200.0;15900.0;750000.0;1500000.0
4428.0;400.0;4100.0;8700.0;24000.0;321099.9999999767;1100000.0
4566.0;400.0;4100.0;8200.0;12300.0;304000.0;990000.0
4705.0;400.0;4200.0;9100.0;53000.0;474000.0;990000.0
4843.0;400.0;4200.0;8300.0;14300.0;361000.0;990000.0
4981.0;400.0;4300.0;10900.0;72000.0;470000.0;1100000.0
5120.0;400.0;4300.0;8700.0;13800.0;167830.0000000163;980000.0
5258.0;400.0;4500.0;10100.0;31000.0;434000.0;990000.0
5396.0;400.0;4500.0;11100.0;35000.0;566000.0;980000.0
5535.0;400.0;4500.0;11000.0;64000.0;453000.0;1300000.0
5673.0;300.0;4700.0;12100.0;47000.0;259000.0;1100000.0
5812.0;400.0;4900.0;15500.0;70000.0;482000.0;1000000.0
5950.0;400.0;5000.0;22000.0;246000.0;870000.0;1600000.0
6088.0;400.0;5000.0;17200.0;145000.0;528000.0;1100000.0
6227.0;400.0;5000.0;15600.0;72000.0;541000.0;1100000.0
6365.0;400.0;5100.0;15300.0;67000.0;406000.0;980000.0
6503.0;400.0;5200.0;19600.0;91000.0;700000.0;890000.0
6642.0;400.0;5500.0;24000.0;82000.0;620000.0;990000.0
6780.0;300.0;5700.0;54000.0;295000.0;610000.0;1100000.0
6918.0;300.0;5700.0;24000.0;67000.0;583000.0;980000.0
7057.0;300.0;6000.0;51000.0;283000.0;650000.0;990000.0
7195.0;300.0;6300.0;179000.0;558000.0;760000.0;2300000.0
7334.0;300.0;6200.0;46000.0;338000.0;700000.0;990000.0
7472.0;300.0;6800.0;129000.0;291000.0;521000.0;1100000.0
7610.0;300.0;6800.0;70000.0;235000.0;459000.0;990000.0
7749.0;300.0;6800.0;70000.0;322000.0;594000.0;1100000.0
7887.0;300.0;7500.0;101000.0;293000.0;730000.0;1100000.0
8025.0;400.0;7700.0;75000.0;353000.0;870000.0;1100000.0
8164.0;400.0;8700.0;363000.0;660000.0;870000.0;2800000.0
8302.0;300.0;8600.0;200000.0;349000.0;820000.0;1100000.0
