Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;2202.0
Domain Marker;max-jOPS;10931.0
Domain Marker;Last Success for SLAs;3183.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
138;90.9663576335617
277;92.31967394056701
415;94.24641601775043
553;95.55145532044197
692;95.75146505000959
830;94.37355397317823
969;96.25813014023143
1107;95.99482278930293
1245;96.74790885722562
1384;96.54284402589944
1522;97.04937469955706
1660;95.91384364771608
1799;97.48416511819691
1937;96.07345439013424
2076;97.58611439238463
2214;96.17157894727683
2352;97.23656688365729
2491;97.68345980161853
2629;97.94033304023453
2767;96.85683137879064
2906;97.43906004939679
3044;96.71125034300191
3183;96.36050930887117
3321;97.12985709692809
3459;97.48030494106496
3598;97.16653345877802
3736;96.97831196554621
3874;97.21136944330927
4013;97.59286629591949
4151;96.87113860459435
4289;94.9588124752485
4428;97.06382236424766
4566;95.60835128117863
4705;97.26959497184568
4843;96.13278888806575
4981;97.01187063087397
5120;96.78093819355205
5258;96.1032698492241
5396;95.94226589747696
5535;96.3434108904567
5673;97.29810662191538
5812;95.85423715091412
5950;94.400387676493
6088;95.9528728097832
6227;95.43108365456546
6365;95.41493949194002
6503;94.43417351461751
6642;91.96166279943563
6780;90.80668181722552
6918;88.02824925023253
7057;86.69130418696817
7195;85.42537967179493
7334;78.61748328176876
7472;82.01368711073707
7610;80.38637045050197
7749;77.15447364501543
7887;77.33116705815665
8025;75.2561152088595
8164;71.87569203471274
8302;64.22213817869205
8441;68.67884749898484
8579;67.61439428803624
8717;65.98204854786695
8856;63.98542054726934
8994;62.72197081221395
9132;56.647925114509306
9271;59.42839865587047
9409;57.84164531056502
9548;56.36322442034391
9686;55.92640501091851
9824;53.437018958087364
9963;39.4097565665335
10101;46.604205429828106
10239;47.28488526957518
10378;42.00424958173422
10516;42.035873973290826
10654;14.126875479182901
10793;22.424502270209953
10931;1.336510704870565
11070;1.4260353051731298
11208;0.8790533245903576
11346;0.9074861489946014
11485;1.2918849015105829
