11:53:49,996 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /results/.
11:53:49,998 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: //results/config.xml
11:53:50,000 ERROR [org.radargun.config.DomConfigParser] (main) loading: //results/config.xml
11:53:50,003 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /results/config.xml
11:53:50,303 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/10.0.2.100:2103
11:53:50,304 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
11:53:55,309 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
11:53:55,322 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
11:53:55,323 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
11:53:55,324 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
11:53:55,594 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
11:53:55,594 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
11:53:55,710 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
11:53:56,829 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
11:53:56,928 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
11:53:57,026 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
11:53:59,012 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 247 ms, 1 = 195 ms, 2 = 215 ms]
11:53:59,012 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
11:53:59,012 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
11:53:59,018 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
11:53:59,018 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
11:53:59,020 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
11:54:07,080 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.49 seconds, 1 = 7.82 seconds, 2 = 8.05 seconds]
11:54:07,083 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
11:54:07,084 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
11:54:07,091 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 1 ms]
11:54:07,093 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
11:54:07,095 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
11:54:07,164 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
