MemTotal:       16380088 kB
MemFree:         6805240 kB
MemAvailable:   15362920 kB
Buffers:           58896 kB
Cached:          8603060 kB
SwapCached:            0 kB
Active:           711448 kB
Inactive:        8394008 kB
Active(anon):       1848 kB
Inactive(anon):   459376 kB
Active(file):     709600 kB
Inactive(file):  7934632 kB
Unevictable:        5540 kB
Mlocked:            5540 kB
SwapTotal:       8388604 kB
SwapFree:        8388348 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:            173944 kB
Writeback:             0 kB
AnonPages:        449240 kB
Mapped:           239012 kB
Shmem:             12720 kB
KReclaimable:     251112 kB
Slab:             340984 kB
SReclaimable:     251112 kB
SUnreclaim:        89872 kB
KernelStack:        7584 kB
PageTables:        13884 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16578648 kB
Committed_AS:    3223900 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54708 kB
VmallocChunk:          0 kB
Percpu:             6976 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      188268 kB
DirectMap2M:    10297344 kB
DirectMap1G:     8388608 kB
