MemTotal:       32755048 kB
MemFree:        10219512 kB
MemAvailable:   23073280 kB
Buffers:          602856 kB
Cached:         12415644 kB
SwapCached:            0 kB
Active:          7907276 kB
Inactive:       13961212 kB
Active(anon):    4050908 kB
Inactive(anon):  4848592 kB
Active(file):    3856368 kB
Inactive(file):  9112620 kB
Unevictable:       42468 kB
Mlocked:            5504 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             10900 kB
Writeback:             0 kB
AnonPages:       8892192 kB
Mapped:           258760 kB
Shmem:             44852 kB
KReclaimable:     356084 kB
Slab:             485188 kB
SReclaimable:     356084 kB
SUnreclaim:       129104 kB
KernelStack:        7288 kB
PageTables:        30824 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16377524 kB
Committed_AS:   11293524 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       35628 kB
VmallocChunk:          0 kB
Percpu:            11776 kB
HardwareCorrupted:     0 kB
AnonHugePages:   8370176 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      222200 kB
DirectMap2M:     5955584 kB
DirectMap1G:    28311552 kB
