MemTotal:        8117664 kB
MemFree:         7086472 kB
MemAvailable:    7237688 kB
Buffers:           32708 kB
Cached:           338760 kB
SwapCached:            0 kB
Active:           719664 kB
Inactive:          76552 kB
Active(anon):     432416 kB
Inactive(anon):    10012 kB
Active(file):     287248 kB
Inactive(file):    66540 kB
Unevictable:        5512 kB
Mlocked:            5512 kB
SwapTotal:       8117244 kB
SwapFree:        8117244 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               940 kB
Writeback:             0 kB
AnonPages:        430476 kB
Mapped:           211428 kB
Shmem:             12708 kB
KReclaimable:      36164 kB
Slab:              96468 kB
SReclaimable:      36164 kB
SUnreclaim:        60304 kB
KernelStack:        7028 kB
PageTables:        13716 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    12176076 kB
Committed_AS:    3040752 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54548 kB
VmallocChunk:          0 kB
Percpu:             2544 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      108396 kB
DirectMap2M:     5134336 kB
DirectMap1G:     5242880 kB
