MemTotal:       16380096 kB
MemFree:         6360376 kB
MemAvailable:   15344468 kB
Buffers:           89276 kB
Cached:          8944764 kB
SwapCached:            0 kB
Active:           835780 kB
Inactive:        8640620 kB
Active(anon):       1868 kB
Inactive(anon):   458080 kB
Active(file):     833912 kB
Inactive(file):  8182540 kB
Unevictable:        5544 kB
Mlocked:            5544 kB
SwapTotal:       8388604 kB
SwapFree:        8388092 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               896 kB
Writeback:             0 kB
AnonPages:        447996 kB
Mapped:           237552 kB
Shmem:             12584 kB
KReclaimable:     305120 kB
Slab:             404528 kB
SReclaimable:     305120 kB
SUnreclaim:        99408 kB
KernelStack:        7568 kB
PageTables:        13812 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16578652 kB
Committed_AS:    3238928 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54744 kB
VmallocChunk:          0 kB
Percpu:             7232 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      198508 kB
DirectMap2M:     8189952 kB
DirectMap1G:    10485760 kB
