14:40:12,402 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /mnt/workspace/results/.
14:40:12,423 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /mnt/workspace/results/config.xml
14:40:12,425 ERROR [org.radargun.config.DomConfigParser] (main) loading: /mnt/workspace/results/config.xml
14:40:12,432 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /mnt/workspace/results/config.xml
14:40:12,892 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
14:40:12,894 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
14:40:17,903 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
14:40:17,920 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
14:40:17,920 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
14:40:17,921 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
14:40:18,115 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
14:40:18,116 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
14:40:18,338 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
14:40:20,282 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
14:40:20,306 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
14:40:20,495 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
14:40:23,590 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 119 ms, 1 = 100 ms, 2 = 39 ms]
14:40:23,591 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
14:40:23,593 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
