"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,248.417811,13.060966,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,574.462506,17.341888,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,630.484015,2.796211,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,48.284279,2.164253,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2198.325835,10.047337,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,11436.636255,175.976055,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,608.080277,11.123618,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,234.991411,1.165389,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,61.908764,3.191207,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,525.266065,8.140604,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.118658,0.090967,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,830.515012,11.362087,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3806.400735,5.990854,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,56.375925,0.195305,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,357.504197,0.209682,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,33.646298,1.536630,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,296.050438,17.353500,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9799.207798,126.746214,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,133.508697,4.324684,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,458.700269,14.071396,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1045.105049,8.085867,"ops/min"
