04:52:42,511 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /mnt/workspace/results/.
04:52:42,531 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /mnt/workspace/results/config.xml
04:52:42,534 ERROR [org.radargun.config.DomConfigParser] (main) loading: /mnt/workspace/results/config.xml
04:52:42,545 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /mnt/workspace/results/config.xml
04:52:42,953 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
04:52:42,956 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
04:52:47,964 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
04:52:47,989 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
04:52:47,998 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
04:52:48,000 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
04:52:48,146 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
04:52:48,147 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
04:52:48,395 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
04:52:49,987 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
04:52:50,178 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
04:52:50,298 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
04:52:53,460 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 32 ms, 1 = 74 ms, 2 = 84 ms]
04:52:53,460 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
04:52:53,461 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
04:52:53,478 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
04:52:53,478 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
04:52:53,481 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
04:53:03,469 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 9.33 seconds, 1 = 9.84 seconds, 2 = 9.98 seconds]
04:53:03,472 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
04:53:03,474 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
04:53:03,489 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
04:53:03,490 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
04:53:03,492 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
04:53:03,580 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
04:53:03,601 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 16 ms, 1 = 9 ms, 2 = 14 ms]
04:53:03,602 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
04:53:03,627 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
04:53:23,924 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 19.98 seconds, 1 = 20.28 seconds, 2 = 20.27 seconds]
04:53:23,925 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
04:53:23,942 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
04:53:23,945 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
04:54:24,105 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 60.02 seconds, 1 = 60.03 seconds, 2 = 60.07 seconds]
04:54:24,105 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) This test was executed as a warmup
04:54:24,107 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
04:54:24,108 INFO  [org.radargun.Master] (main) Starting distributed stage Clear.
04:54:24,307 INFO  [org.radargun.stages.cache.ClearStage] (main) Received responses from all 3 slaves. Durations [0 = 179 ms, 1 = 195 ms, 2 = 165 ms]
04:54:24,308 INFO  [org.radargun.Master] (main) Finished distributed stage Clear.
04:54:24,309 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
04:54:34,986 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 10.66 seconds, 1 = 10.67 seconds, 2 = 10.52 seconds]
04:54:34,986 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
04:54:35,044 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
04:54:35,045 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
05:04:35,476 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 10 minutes, 1 = 10 minutes, 2 = 10 minutes]
05:04:35,566 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
05:04:35,568 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStop.
05:04:35,600 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStop.
05:04:35,601 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioDestroy.
05:04:35,860 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioDestroy.
05:04:35,861 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioCleanup.
05:04:41,064 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 0 has changed available memory from 1358 MB to 1348 MB and has 1 unfinished threads
05:04:41,069 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 1 has changed available memory from 1357 MB to 1348 MB and has 3 unfinished threads
05:04:41,069 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 2 has changed available memory from 1357 MB to 1348 MB and has 3 unfinished threads
05:04:41,070 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioCleanup.
05:04:41,070 INFO  [org.radargun.Master] (main) Finished scenario on Cluster[default=3] in 11 mins 50 secs
05:04:41,122 INFO  [org.radargun.Master] (main) Finished benchmarking configuration 'Infinispan 9.2 - distributed' in 11 mins 52 secs
05:04:41,123 INFO  [org.radargun.Master] (main) Executed all benchmarks in 11 mins 52 secs, reporting...
05:04:41,131 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.csv.CsvReporter@3f67593e
05:04:41,140 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/stress-test_Infinispan 9.2 - distributed_default_3.csv
05:04:41,208 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Memory usage.csv
05:04:41,242 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_GC CPU usage.csv
05:04:41,261 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_RSS Memory usage.csv
05:04:41,285 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_CPU usage.csv
05:04:41,307 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Open files.csv
05:04:41,323 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.html.HtmlReporter@38604b81
05:04:45,259 INFO  [org.radargun.Master] (main) All reporters have been executed, exiting.
05:04:45,265 INFO  [org.radargun.ShutDownHook] (Thread-0) Master process is being shutdown
