"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,289.101626,13.222626,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,743.582631,17.172621,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,710.878329,6.881274,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,48.107977,0.398963,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2379.843827,14.550049,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,13238.152510,198.882119,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,751.295940,4.911170,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,260.747627,1.836175,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,63.288855,0.888076,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,626.802335,11.965313,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.791700,0.125922,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,897.025198,16.529222,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4650.965064,10.900192,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,57.412200,0.129327,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,472.036571,0.726568,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,32.875091,0.248710,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,308.925433,21.169628,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,11076.097159,112.569500,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,147.313439,1.860422,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,492.158263,20.137491,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1092.699185,11.367738,"ops/min"
