Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;1357.0
Domain Marker;max-jOPS;5380.0
Domain Marker;Last Success for SLAs;3161.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
67;91.45822500438875
134;91.62495817924261
202;93.52391865957422
269;93.84600026105535
336;93.9046306815316
403;95.17092929917511
471;94.99600028835526
538;95.62924029876629
605;96.24295498729654
672;96.03730019669555
740;95.93972391706437
807;95.71710523974106
874;96.34273531228207
941;94.51568305303509
1009;96.6446995053445
1076;96.13154717612028
1143;96.49940800434865
1210;96.52336322238189
1278;97.03395722559844
1345;96.71399767361494
1412;96.74910180375986
1479;96.6225546815438
1547;96.37523428738729
1614;96.88971695713644
1681;96.69213636508869
1748;97.1746535406347
1816;97.07123059507452
1883;96.89636131847091
1950;97.37524739769358
2017;96.32103742732104
2085;97.15392436192558
2152;97.1230580336813
2219;96.82427008812154
2286;97.0415354228899
2354;97.76691614463863
2421;97.52534850475202
2488;97.70439153888076
2555;97.46183917625585
2623;97.29381426720444
2690;96.86047932515132
2757;96.34962104766112
2824;97.17553084813949
2892;97.17750786150606
2959;97.2066795308609
3026;97.56064996162063
3093;97.43987151653805
3161;97.32662838319823
3228;97.53605729143737
3295;97.29813927015772
3362;97.27781728230644
3430;97.42167972302545
3497;97.63921059545264
3564;97.34603252001912
3631;97.11976582806842
3699;97.3129432241337
3766;97.22382777389203
3833;97.13829092476848
3900;97.23269871038433
3968;96.88353540210845
4035;97.79993087866367
4102;97.06572199198851
4169;96.87994260456094
4237;96.2835460710147
4304;97.11889912136705
4371;95.98811105773369
4438;95.1690391929475
4506;95.0705892981083
4573;93.93639954833128
4640;94.20747200811127
4707;92.7064733002261
4775;92.2423030391325
4842;91.33174871427752
4909;89.8677742651021
4976;88.39923735156596
5044;87.6776163190014
5111;86.77808850090487
5178;85.47867706523373
5245;79.76181535447988
5313;79.46159532516054
5380;74.37526641391969
5447;75.16695779372628
5514;61.81810491011229
5582;52.24288498326231
5649;40.086564150226074
5716;7.095705573267148
