00:43:56,655 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /mnt/workspace/results/.
00:43:56,667 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /mnt/workspace/results/config.xml
00:43:56,670 ERROR [org.radargun.config.DomConfigParser] (main) loading: /mnt/workspace/results/config.xml
00:43:56,676 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /mnt/workspace/results/config.xml
00:43:57,014 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
00:43:57,017 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
00:44:02,020 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
00:44:02,030 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
00:44:02,032 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
00:44:02,036 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
00:44:02,209 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
00:44:02,210 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
00:44:02,452 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
00:44:03,903 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
00:44:04,034 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
00:44:04,160 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
00:44:07,012 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 48 ms, 1 = 87 ms, 2 = 58 ms]
00:44:07,013 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
00:44:07,022 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
00:44:07,028 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
00:44:07,028 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
00:44:07,032 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
00:44:15,742 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.59 seconds, 1 = 8.2 seconds, 2 = 8.7 seconds]
00:44:15,745 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
00:44:15,746 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
00:44:15,761 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 1 ms]
00:44:15,762 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
00:44:15,764 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
00:44:15,829 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
00:44:15,851 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 4 ms, 1 = 17 ms, 2 = 5 ms]
00:44:15,851 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
00:44:15,878 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
00:44:38,367 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 21.94 seconds, 1 = 22.47 seconds, 2 = 21.79 seconds]
00:44:38,368 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
00:44:38,378 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
00:44:38,391 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
00:45:38,520 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 60.03 seconds, 1 = 60.08 seconds, 2 = 60.06 seconds]
00:45:38,520 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) This test was executed as a warmup
00:45:38,523 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
