"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,289.905593,24.052965,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,534.261694,36.138747,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,579.262053,55.339389,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,38.128840,1.588152,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,1955.911080,262.906833,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,7620.716004,1184.104557,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,583.014786,12.469882,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,230.050787,14.264544,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,64.980584,3.687820,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,485.617503,72.267158,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.497148,0.082162,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,843.136457,125.516134,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3414.932510,210.558124,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,58.945377,2.486418,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,326.418038,3.213342,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,34.884553,2.775014,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,262.100114,34.500395,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,7343.055003,309.133554,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,99.030020,4.667463,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,406.156580,20.890176,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,876.139128,40.738473,"ops/min"
