MemTotal:       16380088 kB
MemFree:        15329900 kB
MemAvailable:   15460792 kB
Buffers:           33716 kB
Cached:           348712 kB
SwapCached:            0 kB
Active:           145640 kB
Inactive:         658428 kB
Active(anon):       1756 kB
Inactive(anon):   437596 kB
Active(file):     143884 kB
Inactive(file):   220832 kB
Unevictable:        5532 kB
Mlocked:            5532 kB
SwapTotal:       8388604 kB
SwapFree:        8388604 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               212 kB
Writeback:             0 kB
AnonPages:        427000 kB
Mapped:           209168 kB
Shmem:             12700 kB
KReclaimable:      38752 kB
Slab:             100920 kB
SReclaimable:      38752 kB
SUnreclaim:        62168 kB
KernelStack:        7452 kB
PageTables:        13812 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16578648 kB
Committed_AS:    3075396 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54532 kB
VmallocChunk:          0 kB
Percpu:             6688 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      137068 kB
DirectMap2M:     4057088 kB
DirectMap1G:    14680064 kB
