MemTotal:       16380096 kB
MemFree:         6808216 kB
MemAvailable:   15368100 kB
Buffers:           59636 kB
Cached:          8605732 kB
SwapCached:            0 kB
Active:           708032 kB
Inactive:        8401856 kB
Active(anon):       1868 kB
Inactive(anon):   460424 kB
Active(file):     706164 kB
Inactive(file):  7941432 kB
Unevictable:        5536 kB
Mlocked:            5536 kB
SwapTotal:       8388604 kB
SwapFree:        8388348 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:            177392 kB
Writeback:             0 kB
AnonPages:        450212 kB
Mapped:           239252 kB
Shmem:             12780 kB
KReclaimable:     249768 kB
Slab:             341236 kB
SReclaimable:     249768 kB
SUnreclaim:        91468 kB
KernelStack:        7564 kB
PageTables:        13776 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16578652 kB
Committed_AS:    3243864 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54712 kB
VmallocChunk:          0 kB
Percpu:             6912 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      190316 kB
DirectMap2M:     8198144 kB
DirectMap1G:    10485760 kB
