23:19:45,435 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /mnt/workspace/results/.
23:19:45,450 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /mnt/workspace/results/config.xml
23:19:45,453 ERROR [org.radargun.config.DomConfigParser] (main) loading: /mnt/workspace/results/config.xml
23:19:45,460 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /mnt/workspace/results/config.xml
23:19:45,727 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
23:19:45,729 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
23:19:50,734 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
23:19:50,750 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
23:19:50,753 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
23:19:50,758 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
23:19:50,938 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
23:19:50,938 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
23:19:51,061 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
23:19:52,137 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
23:19:52,367 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
23:19:52,417 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
23:19:54,421 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 15 ms, 1 = 18 ms, 2 = 18 ms]
23:19:54,422 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
23:19:54,423 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
23:19:54,428 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
23:19:54,428 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
23:19:54,432 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
23:20:01,974 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.06 seconds, 1 = 7.2 seconds, 2 = 7.53 seconds]
23:20:01,977 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
23:20:01,978 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
23:20:01,996 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
23:20:01,998 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
23:20:01,999 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
23:20:02,072 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
23:20:02,090 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 4 ms, 1 = 8 ms, 2 = 6 ms]
23:20:02,090 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
23:20:02,098 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
23:20:14,522 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 12.42 seconds, 1 = 12.32 seconds, 2 = 12.36 seconds]
23:20:14,523 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
23:20:14,531 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
23:20:14,533 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
23:21:14,592 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 60.01 seconds, 1 = 60.03 seconds, 2 = 60.03 seconds]
23:21:14,593 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) This test was executed as a warmup
23:21:14,595 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
23:21:14,596 INFO  [org.radargun.Master] (main) Starting distributed stage Clear.
23:21:14,772 INFO  [org.radargun.stages.cache.ClearStage] (main) Received responses from all 3 slaves. Durations [0 = 142 ms, 1 = 171 ms, 2 = 89 ms]
23:21:14,772 INFO  [org.radargun.Master] (main) Finished distributed stage Clear.
23:21:14,773 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
23:21:19,487 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 4.71 seconds, 1 = 4.7 seconds, 2 = 4.68 seconds]
23:21:19,488 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
23:21:19,545 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
23:21:19,545 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
23:31:19,950 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 10 minutes, 1 = 10 minutes, 2 = 10 minutes]
23:31:20,127 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
23:31:20,135 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStop.
23:31:20,139 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStop.
23:31:20,141 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioDestroy.
23:31:20,281 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioDestroy.
23:31:20,282 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioCleanup.
23:31:25,418 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 0 has changed available memory from 1357 MB to 1348 MB and has 0 unfinished threads
23:31:25,419 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 1 has changed available memory from 1357 MB to 1348 MB and has 2 unfinished threads
23:31:25,419 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 2 has changed available memory from 1357 MB to 1348 MB and has 2 unfinished threads
23:31:25,420 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioCleanup.
23:31:25,421 INFO  [org.radargun.Master] (main) Finished scenario on Cluster[default=3] in 11 mins 33 secs
