"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,343.642496,17.535375,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,627.165880,18.913588,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,724.470456,5.962213,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,47.441765,0.561647,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2291.232556,7.574145,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,9369.851710,117.164934,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,730.256436,9.355555,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,257.347384,2.637500,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,64.876800,0.837272,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,691.100648,4.315257,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,13.367728,0.040917,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,994.139022,8.455520,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4523.960781,189.007263,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,60.900903,0.020577,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,433.006035,0.785060,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,35.897105,5.479753,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,338.772935,1.411280,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10833.982818,85.064262,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,145.865982,2.010567,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,551.236567,23.017153,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1208.654448,10.197127,"ops/min"
