MemTotal:       16380096 kB
MemFree:         7068964 kB
MemAvailable:   15357604 kB
Buffers:           59620 kB
Cached:          8339372 kB
SwapCached:            0 kB
Active:           694256 kB
Inactive:        8150876 kB
Active(anon):       1872 kB
Inactive(anon):   462060 kB
Active(file):     692384 kB
Inactive(file):  7688816 kB
Unevictable:        5548 kB
Mlocked:            5548 kB
SwapTotal:       8388604 kB
SwapFree:        8388348 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             87464 kB
Writeback:             0 kB
AnonPages:        451708 kB
Mapped:           240096 kB
Shmem:             12788 kB
KReclaimable:     244920 kB
Slab:             332972 kB
SReclaimable:     244920 kB
SUnreclaim:        88052 kB
KernelStack:        7584 kB
PageTables:        13908 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16578652 kB
Committed_AS:    3211628 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54748 kB
VmallocChunk:          0 kB
Percpu:             6912 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      194412 kB
DirectMap2M:     7145472 kB
DirectMap1G:    11534336 kB
