"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,283.329497,16.666450,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,738.387598,16.130571,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,710.151116,3.672820,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,47.764900,1.014869,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2369.756819,11.066869,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,13199.050173,148.543178,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,757.202127,7.146347,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,261.242771,2.064890,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,60.807940,0.209220,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,639.144277,7.315206,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.491411,0.261903,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,893.982788,9.983167,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4637.422370,6.295043,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,56.798063,0.414038,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,471.820110,1.248446,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,32.840547,0.341058,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,297.831753,22.416645,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,11039.201066,136.271245,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,147.863046,2.089751,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,476.415022,19.031046,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1088.130931,8.181378,"ops/min"
