
SPECjbb2015 Java Business Benchmark
 (c) Standard Performance Evaluation Corporation, 2015

Preparing to launch All-in-one SPECjbb2015.

Reading property file: /mnt/workspace/SPECjbb2015_1.00/config/specjbb2015.props

     0s: Enumerating plugins...
     0s:    Connectivity:
     0s:             HTTP_Grizzly: Grizzly HTTP server, JDK HTTP client
     0s:              NIO_Grizzly: Grizzly NIO server, Grizzly NIO client
     0s:               HTTP_Jetty: Jetty HTTP server, JDK HTTP client
     0s:    Snapshot:
     0s:                 InMemory: Stores snapshots in heap memory
     0s:    Data Writers:
     0s:                     Demo: Send all frame to listener
     0s:                   InFile: Writing Data into file
     0s:                   Silent: Drop all frames
     0s: 
     0s: Kit validation is skipped.
     0s: Tests are skipped.
     0s: 
     0s: Ladies and gentlemen, this is your Controller speaking.
     1s: We are delighted in having you for benchmark run today.
     1s: 
     1s: Binary log file is ./specjbb2015-C-20240606-00001.data.gz
     1s: 
     1s: Performing handshake with all agents ...
     1s: 
     1s:  Agent Group1.TxInjector.CompositeTxInjector has attached to Controller
     1s:  Agent Group1.Backend.CompositeBackend has attached to Controller
     1s: 
     1s: All agents have connected.
     1s: 
     1s: Attached agents info:

Group "Group1"
    TxInjectors:
        CompositeTxInjector, includes { Driver } @ [local in-Java link]
    Backends:
        CompositeBackend, includes { SM(2),SP(2) } @ [local in-Java link]

     1s: Initializing... (init) OK
     4s: 
     4s: Check whether properties are compliant
     4s: (validation=PASSED) Property settings are COMPLIANT.
     4s: 
     4s: Searching for high-bound for max-jOPS possible for this system
     4s: Searching from base IR = 100
     4s:       rampup IR =      0 [reconfig (term) (init) ] ... (rIR:aIR:PR = 0:0:0) (tPR = 0) [OK] 
   133s:       rampup IR =    100 .... (rIR:aIR:PR = 100:103:100) (tPR = 2082) [OK] 
   137s:       trying IR =    200 .... (rIR:aIR:PR = 200:201:196) (tPR = 3838) [OK] 
   141s:       trying IR =    220 .... (rIR:aIR:PR = 220:216:211) (tPR = 4111) [OK] 
   145s:       trying IR =    244 .... (rIR:aIR:PR = 244:237:233) (tPR = 4676) [OK] 
   149s:       trying IR =    273 .... (rIR:aIR:PR = 273:280:274) (tPR = 5413) [OK] 
   153s:       trying IR =    307 .... (rIR:aIR:PR = 307:307:301) (tPR = 5628) [OK] 
   157s:       trying IR =    349 .... (rIR:aIR:PR = 349:359:352) (tPR = 7052) [OK] 
   161s:       trying IR =    399 ..... (rIR:aIR:PR = 399:400:392) (tPR = 7446) [OK] 
   166s:       trying IR =    458 ...... (rIR:aIR:PR = 458:453:444) (tPR = 8898) [OK] 
   172s:       trying IR =    530 .... (rIR:aIR:PR = 530:522:510) (tPR = 8760) [OK] 
   176s:       trying IR =    616 ....... (rIR:aIR:PR = 616:616:603) (tPR = 10770) [OK] 
   183s:       trying IR =    719 .... (rIR:aIR:PR = 719:740:724) (tPR = 11975) [OK] 
   187s:       trying IR =    843 .... (rIR:aIR:PR = 843:847:829) (tPR = 14421) [OK] 
   192s:       trying IR =    992 .... (rIR:aIR:PR = 992:1004:985) (tPR = 17351) [OK] 
   196s:       trying IR =   1170 .... (rIR:aIR:PR = 1170:1180:1168) (tPR = 19694) [OK] 
   200s:       trying IR =   1384 .... (rIR:aIR:PR = 1384:1381:1368) (tPR = 23713) [OK] 
   204s:       trying IR =   1641 .... (rIR:aIR:PR = 1641:1637:1619) (tPR = 26650) [OK] 
   208s:       trying IR =   1949 .... (rIR:aIR:PR = 1949:1945:1945) (tPR = 33212) [OK] 
   212s:       trying IR =   2319 .... (rIR:aIR:PR = 2319:2322:2322) (tPR = 36819) [OK] 
   216s:       trying IR =   2762 .... (rIR:aIR:PR = 2762:2779:2779) (tPR = 44774) [OK] 
   220s:       trying IR =   3295 .... (rIR:aIR:PR = 3295:3316:3315) (tPR = 50707) [OK] 
   224s:       trying IR =   3934 ..... (rIR:aIR:PR = 3934:3965:3965) (tPR = 62009) [OK] 
   229s:       trying IR =   4701 ......... (rIR:aIR:PR = 4701:4721:4723) (tPR = 71994) [OK] 
   238s:       trying IR =   5621 ..... (rIR:aIR:PR = 5621:5558:5456) (tPR = 82351) [OK] 
   243s:       trying IR =   6725 .............................. (rIR:aIR:PR = 6725:6578:5167) (tPR = 75639) [PR is under limit] 
   273s: Re-initializing (term) (init) ... OK
   278s: Searching from base IR = 5621
   278s:       rampup IR =      0 ... (rIR:aIR:PR = 0:0:0) (tPR = 0) [OK] 
   281s:       rampup IR =    562 ...... (rIR:aIR:PR = 562:561:549) (tPR = 11268) [OK] 
   287s:       rampup IR =   1124 ...... (rIR:aIR:PR = 1124:1124:1100) (tPR = 20737) [OK] 
   293s:       rampup IR =   1686 .... (rIR:aIR:PR = 1686:1666:1629) (tPR = 30767) [OK] 
   297s:       rampup IR =   2248 ..... (rIR:aIR:PR = 2248:2237:2189) (tPR = 37344) [OK] 
   302s:       rampup IR =   2811 .... (rIR:aIR:PR = 2811:2809:2751) (tPR = 47111) [OK] 
   306s:       rampup IR =   3373 .... (rIR:aIR:PR = 3373:3375:3342) (tPR = 56028) [OK] 
   310s:       rampup IR =   3935 .... (rIR:aIR:PR = 3935:3938:3936) (tPR = 63512) [OK] 
   314s:       rampup IR =   4497 ..... (rIR:aIR:PR = 4497:4475:4475) (tPR = 70262) [OK] 
   319s:       rampup IR =   5059 ........ (rIR:aIR:PR = 5059:4991:4991) (tPR = 75021) [OK] 
   327s:       rampup IR =   5621 ......................... (rIR:aIR:PR = 5621:5598:5569) (tPR = 83834) [OK] 
   352s:    snapshot, IR =   5621 ...............|.............................. (rIR:aIR:PR = 5621:5537:5399) (tPR = 81423) [OK] 
   398s: Performing snapshot: (quiescence.....) (stop TxI) (stop BE) (saving... 222830 Kb) (term) (init) ...
   417s:       rampup IR =      0 ... (rIR:aIR:PR = 0:0:0) (tPR = 0) [OK] 
   420s:       rampup IR =    562 .... (rIR:aIR:PR = 562:565:565) (tPR = 8094) [OK] 
   424s:       rampup IR =   1124 ...... (rIR:aIR:PR = 1124:1161:1138) (tPR = 16969) [OK] 
   431s:       rampup IR =   1686 .... (rIR:aIR:PR = 1686:1672:1672) (tPR = 25815) [OK] 
   435s:       rampup IR =   2248 .... (rIR:aIR:PR = 2248:2258:2258) (tPR = 33890) [OK] 
   439s:       rampup IR =   2811 .... (rIR:aIR:PR = 2811:2810:2809) (tPR = 42007) [OK] 
   443s:       rampup IR =   3373 .... (rIR:aIR:PR = 3373:3328:3328) (tPR = 49409) [OK] 
   447s:       rampup IR =   3935 .... (rIR:aIR:PR = 3935:3915:3915) (tPR = 59826) [OK] 
   451s:       rampup IR =   4497 ...... (rIR:aIR:PR = 4497:4468:4467) (tPR = 67180) [OK] 
   457s:       rampup IR =   5059 ..... (rIR:aIR:PR = 5059:5071:5070) (tPR = 75951) [OK] 
   462s:       rampup IR =   5621 ............. (rIR:aIR:PR = 5621:5474:5471) (tPR = 81082) [OK] 
   475s:       trying IR =   5721 ......................... (rIR:aIR:PR = 5721:5781:5593) (tPR = 83508) [OK] 
   500s:       trying IR =   5741 ...................... (rIR:aIR:PR = 5741:5917:5581) (tPR = 82662) [OK] 
   522s:       trying IR =   5765 ........................ (rIR:aIR:PR = 5765:5836:5723) (tPR = 84917) [OK] 
   546s:       trying IR =   5794 .............................. (rIR:aIR:PR = 5794:5818:5188) (tPR = 77418) [PR is under limit] 
   576s: Re-initializing (term) (init) ... OK
   583s: Searching from base IR = 5765
   583s:       rampup IR =      0 ... (rIR:aIR:PR = 0:0:0) (tPR = 0) [OK] 
   586s:       rampup IR =    577 .................... (rIR:aIR:PR = 577:602:602) (tPR = 9129) [OK] 
   606s:       rampup IR =   1153 ..... (rIR:aIR:PR = 1153:1169:1169) (tPR = 17393) [OK] 
   611s:       rampup IR =   1730 .... (rIR:aIR:PR = 1730:1714:1714) (tPR = 26199) [OK] 
   615s:       rampup IR =   2306 .... (rIR:aIR:PR = 2306:2322:2322) (tPR = 33093) [OK] 
   619s:       rampup IR =   2883 .... (rIR:aIR:PR = 2883:2870:2870) (tPR = 42491) [OK] 
   623s:       rampup IR =   3459 .... (rIR:aIR:PR = 3459:3475:3475) (tPR = 51992) [OK] 
   627s:       rampup IR =   4035 .... (rIR:aIR:PR = 4035:4132:4134) (tPR = 62834) [OK] 
   631s:       rampup IR =   4612 ..... (rIR:aIR:PR = 4612:4656:4656) (tPR = 68206) [OK] 
   636s:       rampup IR =   5188 ..... (rIR:aIR:PR = 5188:5093:5091) (tPR = 76281) [OK] 
   641s:       rampup IR =   5765 ........................... (rIR:aIR:PR = 5765:5590:5497) (tPR = 83034) [OK] 
   668s:    snapshot, IR =   5765 ..........|.............................. (rIR:aIR:PR = 5765:5629:5681) (tPR = 84166) [OK] 
   709s: Performing snapshot: (quiescence.....) (stop TxI) (stop BE) (saving... 225344 Kb) (term) (init) ...
   726s:       rampup IR =      0 ... (rIR:aIR:PR = 0:0:0) (tPR = 0) [OK] 
   729s:       rampup IR =    577 ..................... (rIR:aIR:PR = 577:603:603) (tPR = 9034) [OK] 
   750s:       rampup IR =   1153 .... (rIR:aIR:PR = 1153:1143:1143) (tPR = 16609) [OK] 
   754s:       rampup IR =   1730 .... (rIR:aIR:PR = 1730:1740:1740) (tPR = 25866) [OK] 
   758s:       rampup IR =   2306 .... (rIR:aIR:PR = 2306:2291:2291) (tPR = 34120) [OK] 
   762s:       rampup IR =   2883 .... (rIR:aIR:PR = 2883:2861:2861) (tPR = 42628) [OK] 
   766s:       rampup IR =   3459 .... (rIR:aIR:PR = 3459:3439:3439) (tPR = 50333) [OK] 
   770s:       rampup IR =   4035 .... (rIR:aIR:PR = 4035:4068:4068) (tPR = 61285) [OK] 
   774s:       rampup IR =   4612 .... (rIR:aIR:PR = 4612:4595:4595) (tPR = 67184) [OK] 
   778s:       rampup IR =   5188 .... (rIR:aIR:PR = 5188:5226:5237) (tPR = 77917) [OK] 
   782s:       rampup IR =   5765 ......................... (rIR:aIR:PR = 5765:5639:5627) (tPR = 82501) [OK] 
   808s:       trying IR =   5865 ........... (rIR:aIR:PR = 5865:5754:5651) (tPR = 84052) [OK] 
   819s:       trying IR =   5885 .......... (rIR:aIR:PR = 5885:5863:5761) (tPR = 85778) [OK] 
   829s:       trying IR =   5909 ............ (rIR:aIR:PR = 5909:5904:5641) (tPR = 84312) [OK] 
   841s:       trying IR =   5938 .......... (rIR:aIR:PR = 5938:5721:5906) (tPR = 88127) [OK] 
   851s:       trying IR =   5972 .............................. (rIR:aIR:PR = 5972:5988:5532) (tPR = 81567) [PR is under limit] 
   881s: Re-initializing (term) (init) ... OK
   888s: Searching from base IR = 5938
   888s:       rampup IR =      0 ... (rIR:aIR:PR = 0:0:0) (tPR = 0) [OK] 
   891s:       rampup IR =    594 .... (rIR:aIR:PR = 594:592:592) (tPR = 9259) [OK] 
   895s:       rampup IR =   1188 .... (rIR:aIR:PR = 1188:1175:1175) (tPR = 17103) [OK] 
   899s:       rampup IR =   1781 .... (rIR:aIR:PR = 1781:1808:1807) (tPR = 28540) [OK] 
   903s:       rampup IR =   2375 .... (rIR:aIR:PR = 2375:2362:2362) (tPR = 35593) [OK] 
   907s:       rampup IR =   2969 .... (rIR:aIR:PR = 2969:2968:2968) (tPR = 44011) [OK] 
   911s:       rampup IR =   3563 .... (rIR:aIR:PR = 3563:3603:3603) (tPR = 52750) [OK] 
   915s:       rampup IR =   4157 ..... (rIR:aIR:PR = 4157:4185:4186) (tPR = 62339) [OK] 
   920s:       rampup IR =   4750 .... (rIR:aIR:PR = 4750:4783:4782) (tPR = 69172) [OK] 
   924s:       rampup IR =   5344 ...... (rIR:aIR:PR = 5344:5353:5353) (tPR = 79787) [OK] 
   930s:       rampup IR =   5938 .... (rIR:aIR:PR = 5938:5902:5862) (tPR = 88237) [OK] 
   934s:    snapshot, IR =   5938 .............................. (rIR:aIR:PR = 5938:5614:5378) (tPR = 79397) [IR is under limit] [PR is under limit] 
   965s: Re-initializing (term) (init) ... OK
   972s: high-bound for max-jOPS is measured to be 6725
   972s: 
   972s: Restarting (term) (init) ... OK
   979s: 
   979s: Warmup for building throughput-responsetime curve
   979s: (10%)   IR =    673 .................................................................................................................................................................................... (rIR:aIR:PR = 673:673:673) (tPR = 10061) [OK] 
  1160s: 
  1160s: Building throughput-responsetime curve
  1160s: ( 0%)   IR =      0 ...|............................................................ (rIR:aIR:PR = 0:0:0) (tPR = 0) [OK] 
  1223s: Performance info:
         Transaction,    Success,    Partial,     Failed,   Receipts, AvgBarcode, 
         Response times:
             Request,    Success,    Partial,     Failed,   SkipFail,     Probes,    Samples,      min,      p50,      p90,      p95,      p99,      max, 

  1223s: ( 1%)   IR =     67 ....|............................................................ (rIR:aIR:PR = 67:67:67) (tPR = 1027) [OK] 
  1287s: Performance info:
         Transaction,    Success,    Partial,     Failed,   Receipts, AvgBarcode, 
             Overall,       4062,          0,          0,       3856,      59.46, 
         Response times:
             Request,    Success,    Partial,     Failed,   SkipFail,     Probes,    Samples,      min,      p50,      p90,      p95,      p99,      max, 
       TotalPurchase,       3856,          0,          0,          0,       3401,       3990,      500,     3600,     5600,     6400,     7709,    10700,
     InStorePurchase,       2034,          0,          0,          0,       1797,       2053,      500,     3400,     5300,     6000,     7500,    10700,
      OnlinePurchase,       1419,          0,          0,          0,       1267,       1500,      500,     3600,     5800,     6500,     7900,    10200,
        InstPurchase,        403,          0,          0,          0,        337,        437,      700,     4000,     6200,     6810,     8734,    10400,
          AssocOfCat,          5,          0,          0,          0,          4,          4,    34000,    94500,   109000,   109000,   109000,   109000,
      AssocOfProduct,         41,          0,          0,          0,         40,         42,     1000,     2550,     4390,     5780,     7700,     7700,
      BusinessReport,         11,          0,          0,          0,         10,         10,    34000,    93000,   124600,   125000,   125000,   125000,
          CustBuyBeh,         40,          0,          0,          0,         39,         42,      600,     2300,     3670,     4255,     7400,     7400,
       ProductReturn,        109,          0,          0,          0,        101,        114,      500,     2500,     4000,     4375,     7160,     7400,

  1287s: ( 2%)   IR =    134 ....|............................................................ (rIR:aIR:PR = 134:134:134) (tPR = 1944) [OK] 
  1352s: Performance info:
         Transaction,    Success,    Partial,     Failed,   Receipts, AvgBarcode, 
             Overall,       8075,          0,          0,       7671,      59.48, 
         Response times:
             Request,    Success,    Partial,     Failed,   SkipFail,     Probes,    Samples,      min,      p50,      p90,      p95,      p99,      max, 
       TotalPurchase,       7671,          0,          0,          0,       7077,       8020,      500,     3700,     6100,     7100,     8900,    14000,
     InStorePurchase,       4036,          0,          0,          0,       3795,       4251,      600,     3500,     5900,     6800,     8400,    13900,
      OnlinePurchase,       2829,          0,          0,          0,       2582,       2924,      500,     4000,     6400,     7200,     9100,    12100,
        InstPurchase,        806,          0,          0,          0,        700,        845,      600,     4300,     7000,     7770,     9408,    14000,
          AssocOfCat,          8,          0,          0,          0,          7,          8,    51000,    77000,    98000,    98000,    98000,    98000,
      AssocOfProduct,         81,          0,          0,          0,         78,         87,      800,     3700,     7380,     8900,    10500,    10500,
      BusinessReport,         21,          0,          0,          0,         20,         20,    32000,    92500,   119300,   133300,   134000,   134000,
          CustBuyBeh,         82,          0,          0,          0,         80,         85,      600,     2500,     4500,     5940,     8900,     8900,
       ProductReturn,        212,          0,          0,          0,        149,        215,      500,     2600,     5200,     5900,     7952,     8600,

  1352s: ( 3%)   IR =    202 .....|............................................................ (rIR:aIR:PR = 202:202:202) (tPR = 2989) [OK] 
  1417s: Performance info:
         Transaction,    Success,    Partial,     Failed,   Receipts, AvgBarcode, 
             Overall,      12150,          0,          0,      11547,      59.49, 
         Response times:
             Request,    Success,    Partial,     Failed,   SkipFail,     Probes,    Samples,      min,      p50,      p90,      p95,      p99,      max, 
       TotalPurchase,      11547,          0,          0,          0,      10900,      12488,      500,     4200,     7100,     8100,    10500,   173000,
     InStorePurchase,       6088,          0,          0,          0,       5772,       6579,      500,     4000,     6700,     7600,     9720,   172000,
      OnlinePurchase,       4254,          0,          0,          0,       4067,       4618,      600,     4600,     7600,     8600,    10900,   173000,
        InstPurchase,       1205,          0,          0,          0,       1061,       1291,      700,     4500,     7100,     8500,    10808,   171000,
          AssocOfCat,         12,          0,          0,          0,         12,         12,    33000,    71500,    94000,    97000,    97000,    97000,
      AssocOfProduct,        120,          0,          0,          0,         86,        122,      800,     3250,     6070,     7085,     9462,     9600,
      BusinessReport,         31,          0,          0,          0,         27,         32,    35000,    91000,   135400,   154050,   156000,   156000,
          CustBuyBeh,        120,          0,          0,          0,         92,        129,      700,     2800,     6100,     7350,   122520,   171000,
       ProductReturn,        320,          0,          0,          0,        234,        317,      400,     2500,     5600,     6400,     9630,    10600,

  1417s: ( 4%)   IR =    269 ....|............................................................ (rIR:aIR:PR = 269:269:269) (tPR = 3959) [OK] 
  1481s: Performance info:
         Transaction,    Success,    Partial,     Failed,   Receipts, AvgBarcode, 
             Overall,      16227,          0,          0,      15413,      59.46, 
         Response times:
             Request,    Success,    Partial,     Failed,   SkipFail,     Probes,    Samples,      min,      p50,      p90,      p95,      p99,      max, 
       TotalPurchase,      15413,          0,          0,          0,      14517,      16225,      400,     4600,     8000,     9100,    11300,    16800,
     InStorePurchase,       8119,          0,          0,          0,       7696,       8488,      400,     4500,     7900,     8900,    11200,    15700,
      OnlinePurchase,       5670,          0,          0,          0,       5361,       6010,      600,     4500,     7900,     9100,    11289,    16800,
        InstPurchase,       1624,          0,          0,          0,       1460,       1727,      700,     5100,     8700,     9600,    12144,    15600,
          AssocOfCat,         16,          0,          0,          0,         15,         16,    29000,    82000,   143800,   176000,   176000,   176000,
      AssocOfProduct,        164,          0,          0,          0,        107,        156,      800,     3600,     7230,     8030,    13074,    14100,
      BusinessReport,         41,          0,          0,          0,         39,         42,    28000,    92000,   125700,   132100,   134000,   134000,
          CustBuyBeh,        161,          0,          0,          0,        118,        187,      500,     2800,     6500,     7060,     8920,    12000,
       ProductReturn,        432,          0,          0,          0,        348,        461,      400,     3400,     7480,     8200,    11090,    15100,

  1481s: ( 5%)   IR =    336 ....|............................................................ (rIR:aIR:PR = 336:336:336) (tPR = 5121) [OK] 
  1546s: Performance info:
         Transaction,    Success,    Partial,     Failed,   Receipts, AvgBarcode, 
             Overall,      20298,          0,          0,      19284,      59.49, 
         Response times:
             Request,    Success,    Partial,     Failed,   SkipFail,     Probes,    Samples,      min,      p50,      p90,      p95,      p99,      max, 
       TotalPurchase,      19284,          0,          0,          0,      18193,      20235,      600,     4500,     8400,     9700,    12400,   168000,
     InStorePurchase,      10151,          0,          0,          0,       9674,      10707,      600,     4300,     8000,     9200,    11900,   168000,
      OnlinePurchase,       7104,          0,          0,          0,       6674,       7373,      600,     4800,     8900,    10100,    12926,   141000,
        InstPurchase,       2029,          0,          0,          0,       1845,       2155,      700,     4700,     8700,     9900,    13044,    16600,
          AssocOfCat,         22,          0,          0,          0,         19,         20,    38000,    79000,   111200,   114900,   115000,   115000,
      AssocOfProduct,        202,          0,          0,          0,        157,        219,      900,     4800,     8000,     8900,    11880,    12300,
      BusinessReport,         51,          0,          0,          0,         45,         54,    39000,    89500,   120000,   144500,   216000,   216000,
          CustBuyBeh,        201,          0,          0,          0,        143,        192,      400,     2400,     5900,     6535,     8084,     9200,
       ProductReturn,        538,          0,          0,          0,        436,        553,      400,     3000,     7200,     8160,    10768,   168000,

  1546s: ( 6%)   IR =    403 ....|............................................................ (rIR:aIR:PR = 403:403:403) (tPR = 5981) [OK] 
  1610s: Performance info:
         Transaction,    Success,    Partial,     Failed,   Receipts, AvgBarcode, 
             Overall,      24320,          0,          0,      23104,      59.49, 
         Response times:
             Request,    Success,    Partial,     Failed,   SkipFail,     Probes,    Samples,      min,      p50,      p90,      p95,      p99,      max, 
       TotalPurchase,      23104,          0,          0,          0,      21976,      24371,      600,     5000,     9300,    10800,    14100,   176000,
     InStorePurchase,      12158,          0,          0,          0,      11676,      12872,      600,     4900,     9200,    10600,    13900,   176000,
      OnlinePurchase,       8513,          0,          0,          0,       8042,       8901,      700,     5300,     9700,    11100,    14900,   176000,
        InstPurchase,       2433,          0,          0,          0,       2258,       2598,      700,     4700,     8500,     9900,    13201,   176000,
          AssocOfCat,         25,          0,          0,          0,         22,         24,    25000,    76000,   168500,   225750,   229000,   229000,
      AssocOfProduct,        242,          0,          0,          0,        178,        252,      700,     5100,     9370,    10500,    12694,    14000,
      BusinessReport,         61,          0,          0,          0,         61,         64,    31000,    91000,   118500,   133250,   238000,   238000,
          CustBuyBeh,        242,          0,          0,          0,        184,        246,      700,     4800,     9000,    10065,    11912,    13000,
       ProductReturn,        646,          0,          0,          0,        554,        689,      400,     3100,     7900,     9900,    13140,    16800,

  1610s: ( 7%)   IR =    471 ....|............................................................ (rIR:aIR:PR = 471:471:471) (tPR = 7075) [OK] 
  1675s: Performance info:
         Transaction,    Success,    Partial,     Failed,   Receipts, AvgBarcode, 
             Overall,      28392,          0,          0,      26965,      59.47, 
         Response times:
             Request,    Success,    Partial,     Failed,   SkipFail,     Probes,    Samples,      min,      p50,      p90,      p95,      p99,      max, 
       TotalPurchase,      26965,          0,          0,          0,      25740,      28377,      600,     5300,    10000,    11500,    14500,   183000,
     InStorePurchase,      14186,          0,          0,          0,      13617,      14888,      600,     5500,    10200,    11600,    14600,   181000,
      OnlinePurchase,       9937,          0,          0,          0,       9482,      10458,      600,     5000,     9900,    11400,    14200,    23000,
        InstPurchase,       2842,          0,          0,          0,       2641,       3031,      700,     5000,     9780,    11100,    14468,   183000,
          AssocOfCat,         30,          0,          0,          0,         26,         28,    44000,    73000,   106200,   115150,   121000,   121000,
      AssocOfProduct,        283,          0,          0,          0,        225,        307,     1000,     4800,     8900,    10360,    13784,    14300,
      BusinessReport,         72,          0,          0,          0,         69,         75,    33000,    89000,   112000,   123400,   138000,   138000,
          CustBuyBeh,        285,          0,          0,          0,        219,        295,      600,     3300,     7840,     9560,    13200,    37000,
       ProductReturn,        757,          0,          0,          0,        649,        801,      500,     5400,     9780,    11100,    14296,   182000,

  1675s: ( 8%)   IR =    538 .....|............................................................ (rIR:aIR:PR = 538:538:538) (tPR = 8067) [OK] 
  1741s: Performance info:
         Transaction,    Success,    Partial,     Failed,   Receipts, AvgBarcode, 
             Overall,      32767,          0,          0,      31132,      59.48, 
         Response times:
             Request,    Success,    Partial,     Failed,   SkipFail,     Probes,    Samples,      min,      p50,      p90,      p95,      p99,      max, 
       TotalPurchase,      31130,          0,          0,          0,      29277,      33169,      500,     5500,    10900,    12800,    82000,  1200000,
     InStorePurchase,      16386,          0,          0,          0,      15519,      17407,      500,     5400,    10700,    12500,    82000,  1100000,
      OnlinePurchase,      11464,          0,          0,          0,      10784,      12266,      600,     5600,    10800,    12800,    72000,  1100000,
        InstPurchase,       3280,          0,          0,          0,       2974,       3496,      700,     6100,    11600,    13600,    35000,  1200000,
          AssocOfCat,         34,          0,          0,          0,         30,         34,    27000,    79500,   110500,   333750,   990000,   990000,
      AssocOfProduct,        328,          0,          0,          0,        244,        346,     1300,     6800,    11000,    12300,    53140,   910000,
      BusinessReport,         82,          0,          0,          0,         77,         89,    35000,    89000,   101000,   111500,   177000,   177000,
          CustBuyBeh,        329,          0,          0,          0,        261,        355,      500,     3400,     8800,    10440,    12620,    70000,
       ProductReturn,        864,          0,          0,          0,        737,        917,      400,     3300,     8240,     9810,    35000,  1200000,

  1741s: ( 9%)   IR =    605 ....|............................................................ (rIR:aIR:PR = 605:603:603) (tPR = 9070) [OK] 
  1805s: Performance info:
         Transaction,    Success,    Partial,     Failed,   Receipts, AvgBarcode, 
             Overall,      36398,          0,          0,      34576,      59.47, 
         Response times:
             Request,    Success,    Partial,     Failed,   SkipFail,     Probes,    Samples,      min,      p50,      p90,      p95,      p99,      max, 
       TotalPurchase,      34575,          0,          0,          0,      33175,      36429,      600,     5100,    11000,    12700,    16000,   181000,
     InStorePurchase,      18199,          0,          0,          0,      17626,      19213,      600,     5000,    10800,    12500,    16100,   180000,
