
===================================
Domain Marker;critical-jOPS;1923.0
Domain Marker;max-jOPS;6923.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
80.0;500.0;2000.0;3200.0;3600.0;4400.0;176000.0
161.0;400.0;2300.0;3700.0;4200.0;5200.0;8400.0
241.0;500.0;2200.0;4100.0;4600.0;5900.0;180000.0
322.0;400.0;2000.0;4300.0;5000.0;6500.0;121000.0
402.0;300.0;2800.0;5300.0;6000.0;7900.0;174000.0
483.0;500.0;3100.0;5900.0;6700.0;8500.0;139000.0
563.0;400.0;3300.0;6500.0;7400.0;9200.0;121000.0
644.0;400.0;3600.0;7100.0;8100.0;11400.0;253000.0
724.0;500.0;3400.0;7300.0;8400.0;10600.0;146000.0
805.0;500.0;3300.0;7700.0;8900.0;11200.0;144000.0
885.0;400.0;3800.0;8400.0;9600.0;12300.0;145000.0
966.0;400.0;4100.0;8900.0;10200.0;13100.0;142000.0
1046.0;400.0;3800.0;9300.0;10800.0;15755.000000000291;216000.0
1127.0;500.0;3800.0;9200.0;10800.0;14400.0;257000.0
1207.0;400.0;4000.0;9800.0;11500.0;15700.0;243000.0
1288.0;400.0;4300.0;10400.0;12200.0;16600.0;163000.0
1368.0;300.0;4200.0;10500.0;12500.0;19900.0;292000.0
1449.0;500.0;4400.0;10600.0;12500.0;17200.0;152000.0
1529.0;400.0;4300.0;10500.0;12500.0;18691.00000000035;242000.0
1610.0;500.0;4300.0;10500.0;12600.0;21000.0;189000.0
1690.0;400.0;4500.0;10700.0;13000.0;28000.0;191000.0
1771.0;400.0;4400.0;10600.0;12800.0;26000.0;249000.0
1851.0;500.0;4400.0;10700.0;13000.0;26000.0;191000.0
1932.0;400.0;4300.0;10400.0;12600.0;33000.0;268000.0
2012.0;300.0;4400.0;10400.0;12900.0;37000.0;210000.0
2093.0;400.0;4500.0;10600.0;13200.0;34000.0;201000.0
2173.0;400.0;4500.0;10500.0;13100.0;50000.0;285000.0
2254.0;400.0;4700.0;10600.0;13400.0;41000.0;198000.0
2334.0;300.0;4700.0;10600.0;13400.0;54000.0;294000.0
2415.0;300.0;4600.0;10500.0;13500.0;47000.0;220000.0
2495.0;400.0;4700.0;10500.0;13000.0;38910.00000000349;225000.0
2576.0;400.0;4800.0;10800.0;13900.0;43000.0;215000.0
2656.0;400.0;4900.0;11100.0;15000.0;86000.0;279000.0
2737.0;400.0;4900.0;11000.0;14400.0;64000.0;374000.0
2817.0;400.0;5000.0;11000.0;15400.0;58000.0;240000.0
2898.0;400.0;5000.0;11000.0;14700.0;73000.0;532000.0
2978.0;400.0;5200.0;11600.0;16500.0;57000.0;299000.0
3059.0;400.0;4900.0;10600.0;14400.0;58000.0;258000.0
3139.0;400.0;5200.0;11300.0;16400.0;64000.0;159000.0
3220.0;400.0;5600.0;13900.0;33000.0;98000.0;390000.0
3300.0;400.0;5400.0;12600.0;24000.0;89000.0;407000.0
3381.0;400.0;5500.0;13000.0;25000.0;100000.0;413000.0
3461.0;300.0;5600.0;13300.0;32000.0;115000.0;404000.0
3542.0;300.0;5700.0;14500.0;31000.0;124000.0;295000.0
3622.0;400.0;5600.0;14700.0;35000.0;110000.0;474000.0
3703.0;400.0;5900.0;14700.0;32000.0;105000.0;378000.0
3783.0;400.0;5900.0;16100.0;39000.0;121000.0;534000.0
3864.0;400.0;6200.0;19200.0;44000.0;132000.0;542000.0
3944.0;300.0;6200.0;18100.0;40000.0;108000.0;539000.0
4025.0;400.0;6300.0;22000.0;47000.0;117000.0;483000.0
4105.0;400.0;6400.0;19800.0;43000.0;117000.0;620000.0
4186.0;400.0;6500.0;19500.0;45000.0;121000.0;610000.0
4266.0;400.0;6600.0;24000.0;52000.0;138000.0;620000.0
4347.0;400.0;6800.0;29000.0;62000.0;126000.0;760000.0
4427.0;400.0;7200.0;39000.0;68000.0;154000.0;640000.0
4508.0;400.0;7300.0;39000.0;66000.0;136000.0;660000.0
