"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,269.347951,9.233922,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,605.876817,17.651487,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,610.715796,4.073235,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,48.721057,2.343840,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2302.007228,15.931342,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,11888.510483,142.657960,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,642.844850,10.097997,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,236.132445,3.947078,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,63.088737,1.961054,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,519.258630,17.816419,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.065810,0.152227,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,829.492445,8.363217,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3890.906636,45.449336,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,56.395209,0.312379,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,357.363086,0.143045,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,33.606951,1.350822,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,301.365041,18.129921,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,10063.424523,138.558999,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,133.869322,3.709216,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,441.190935,21.933665,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1060.054232,11.636648,"ops/min"
