Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3918.0
Domain Marker;max-jOPS;9816.0
Domain Marker;Last Success for SLAs;7044.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;90.31649002892857
231;93.02874261591752
346;93.27596929265029
462;95.03866659050914
577;94.72266595765662
693;95.07673850087922
808;95.28582874277797
924;94.93217902541826
1039;95.86187532765119
1155;96.1170369571906
1270;96.00171760547141
1386;96.05917699871041
1501;96.31937564870563
1617;96.5383282685845
1732;96.15940356173344
1848;96.39362715082663
1963;96.60953834290575
2079;96.55200927653902
2194;96.68783854103364
2310;97.14046027035317
2425;96.56340191679061
2541;96.73240526410773
2656;96.88740155172158
2772;97.09842413747333
2887;97.04241547677717
3002;97.00722791789909
3118;97.26588817404017
3233;96.9471335333218
3349;97.35704704862192
3464;97.18650866385447
3580;96.86253400912965
3695;97.47074478248852
3811;97.40458278977164
3926;97.28162721809954
4042;97.48237522250446
4157;97.04354891266308
4273;97.46451356790061
4388;97.69928654852824
4504;97.64735976720405
4619;97.58725545509571
4735;97.30571004578441
4850;97.39220944127172
4966;97.63516923790739
5081;97.62177879309728
5197;97.76188426882932
5312;97.36720892132323
5428;97.69203701226817
5543;97.26686411784468
5659;97.43275410068993
5774;97.58407673189123
5889;97.74373192595965
6005;97.79932698286905
6120;97.24070187548938
6236;97.70348474362741
6351;97.588319931584
6467;97.02623118398049
6582;95.60155631010319
6698;93.40213497947647
6813;91.841481937946
6929;90.57612424304196
7044;88.6591503019541
7160;87.02566507798669
7275;86.25959923016536
7391;84.92740550909764
7506;83.15645460446734
7622;81.92990123309062
7737;80.49542736487687
7853;79.58521209938797
7968;78.17551324678702
8084;76.15852631289245
8199;75.28695619800853
8315;73.58681558675
8430;72.24519909653527
8546;72.24020817295637
8661;69.29084250774679
8776;69.20937254623874
8892;66.82923883628119
9007;66.23227688584991
9123;64.8781542378387
9238;61.552322305601166
9354;62.206698981469266
9469;58.03252515914937
9585;54.82474523343364
9700;54.195403387236325
9816;44.73505378506092
9931;29.22255172790439
10047;16.008897256201834
10162;13.617314686738048
10278;15.309180487236182
