"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",4,30,215.690079,7.048395,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",4,30,466.133485,14.131540,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",4,15,546.462081,4.085901,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",4,15,42.597725,2.092066,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",4,15,1931.156271,35.540212,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",4,15,8646.372312,444.561086,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",4,30,470.763990,10.256400,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",4,15,197.236382,3.597626,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",4,15,58.100291,0.804370,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",4,15,450.733077,10.247182,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.500599,0.153722,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",4,15,903.337388,16.550549,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",4,15,3129.494578,19.457201,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",4,15,50.360912,0.706737,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",4,15,238.755547,5.722538,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",4,15,32.067174,0.358518,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",4,15,334.376955,3.578122,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",4,30,8313.458156,219.587208,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",4,15,118.529237,1.441661,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",4,30,417.538513,13.921428,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",4,30,915.615573,11.691436,"ops/min"
