MemTotal:       16380096 kB
MemFree:         7074516 kB
MemAvailable:   15360036 kB
Buffers:           59724 kB
Cached:          8336596 kB
SwapCached:            0 kB
Active:           691916 kB
Inactive:        8151788 kB
Active(anon):       1856 kB
Inactive(anon):   463324 kB
Active(file):     690060 kB
Inactive(file):  7688464 kB
Unevictable:        5576 kB
Mlocked:            5576 kB
SwapTotal:       8388604 kB
SwapFree:        8388348 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             87740 kB
Writeback:             0 kB
AnonPages:        453048 kB
Mapped:           239280 kB
Shmem:             12764 kB
KReclaimable:     244476 kB
Slab:             333188 kB
SReclaimable:     244476 kB
SUnreclaim:        88712 kB
KernelStack:        7504 kB
PageTables:        13892 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16578652 kB
Committed_AS:    3207600 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54708 kB
VmallocChunk:          0 kB
Percpu:             6912 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      182124 kB
DirectMap2M:     8206336 kB
DirectMap1G:    10485760 kB
