
===================================
Domain Marker;critical-jOPS;3295.0
Domain Marker;max-jOPS;9700.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
115.0;400.0;1600.0;2000.0;2100.0;2700.0;3900.0
231.0;400.0;1700.0;2400.0;2700.0;3400.0;138000.0
346.0;500.0;2000.0;2900.0;3300.0;3900.0;120000.0
462.0;500.0;2200.0;3400.0;3800.0;4600.0;116000.0
577.0;400.0;2400.0;3900.0;4400.0;5300.0;132000.0
693.0;400.0;2500.0;4300.0;4900.0;5800.0;119000.0
808.0;400.0;2800.0;4800.0;5400.0;6600.0;120000.0
924.0;400.0;2900.0;5300.0;5900.0;7500.0;125000.0
1039.0;400.0;3000.0;5600.0;6300.0;8000.0;207000.0
1155.0;400.0;3100.0;6000.0;6800.0;8600.0;120000.0
1270.0;400.0;3200.0;6400.0;7300.0;10400.0;225000.0
1386.0;500.0;3200.0;6700.0;7600.0;10300.0;126000.0
1501.0;400.0;3200.0;6800.0;8000.0;10600.0;230000.0
1617.0;400.0;3200.0;7200.0;8400.0;16247.999999999593;220000.0
1732.0;400.0;3300.0;7300.0;8600.0;13100.0;233000.0
1848.0;400.0;3300.0;7200.0;8500.0;11400.0;128000.0
1963.0;400.0;3300.0;7200.0;8500.0;12100.0;141000.0
2079.0;400.0;3400.0;7400.0;8800.0;12200.0;132000.0
2194.0;400.0;3400.0;7300.0;8700.0;15200.0;212000.0
2310.0;400.0;3500.0;7300.0;8800.0;14300.0;141000.0
2425.0;400.0;3400.0;7100.0;8600.0;16300.0;180000.0
2541.0;400.0;3500.0;7100.0;8700.0;25000.0;191000.0
2656.0;300.0;3500.0;7100.0;8600.0;18100.0;248000.0
2772.0;400.0;3500.0;7000.0;8500.0;17500.0;214000.0
2887.0;400.0;3500.0;7100.0;8700.0;22000.0;145000.0
3002.0;400.0;3500.0;6900.0;8500.0;25000.0;211000.0
3118.0;400.0;3600.0;7000.0;8600.0;24000.0;222000.0
3233.0;400.0;3600.0;7200.0;8900.0;32000.0;210000.0
3349.0;400.0;3700.0;7400.0;9300.0;47000.0;216000.0
3464.0;400.0;3700.0;7300.0;9100.0;28000.0;197000.0
3580.0;400.0;3800.0;7500.0;9500.0;59000.0;273000.0
3695.0;400.0;3800.0;7500.0;9400.0;55000.0;224000.0
3811.0;400.0;3800.0;7600.0;9800.0;66000.0;299000.0
3926.0;400.0;3900.0;7700.0;10500.0;69000.0;279000.0
4042.0;400.0;3800.0;7400.0;9400.0;55000.0;285000.0
4157.0;400.0;3900.0;7500.0;9700.0;46000.0;203000.0
4273.0;400.0;3900.0;8000.0;11700.0;73000.0;364000.0
4388.0;400.0;4000.0;7900.0;11700.0;70000.0;285000.0
4504.0;400.0;4000.0;8200.0;12200.0;64000.0;275000.0
4619.0;400.0;4100.0;8600.0;13700.0;83000.0;324000.0
4735.0;400.0;4200.0;8800.0;14400.0;63000.0;239000.0
4850.0;300.0;4200.0;8700.0;15200.0;85000.0;263000.0
4966.0;400.0;4300.0;9100.0;15100.0;81000.0;271000.0
5081.0;400.0;4400.0;9600.0;19200.0;84000.0;278000.0
5197.0;400.0;4400.0;9800.0;18300.0;91000.0;352000.0
5312.0;400.0;4600.0;10500.0;22000.0;80000.0;362000.0
5428.0;400.0;4700.0;11600.0;28000.0;95000.0;502000.0
5543.0;400.0;4800.0;11200.0;24000.0;93000.0;429000.0
5659.0;400.0;4900.0;13200.0;29000.0;99000.0;420000.0
5774.0;300.0;5100.0;17700.0;45000.0;114000.0;550000.0
5889.0;400.0;5100.0;15000.0;34000.0;101000.0;311000.0
6005.0;400.0;5200.0;16700.0;36000.0;107000.0;620000.0
6120.0;300.0;5400.0;16790.00000000233;36000.0;105000.0;408000.0
6236.0;400.0;5600.0;24000.0;47000.0;117000.0;478000.0
6351.0;400.0;5600.0;19300.0;40000.0;92000.0;378000.0
6467.0;400.0;5800.0;23000.0;42000.0;107000.0;449000.0
6582.0;300.0;5900.0;25000.0;47000.0;102000.0;680000.0
6698.0;300.0;6000.0;25000.0;45000.0;106000.0;571000.0
6813.0;300.0;6300.0;35000.0;56000.0;106000.0;680000.0
6929.0;300.0;6400.0;37000.0;59000.0;121000.0;650000.0
7044.0;300.0;6800.0;41000.0;61000.0;127000.0;690000.0
7160.0;300.0;6900.0;45000.0;75000.0;144000.0;1100000.0
7275.0;400.0;7200.0;51000.0;73000.0;136000.0;740000.0
7391.0;400.0;7500.0;50000.0;78000.0;128000.0;850000.0
7506.0;300.0;8100.0;71000.0;99000.0;164000.0;1200000.0
7622.0;300.0;8400.0;65000.0;95000.0;164000.0;900000.0
7737.0;400.0;9300.0;85000.0;119000.0;181000.0;1800000.0
7853.0;300.0;9500.0;62000.0;90000.0;142000.0;1600000.0
7968.0;300.0;10700.0;90000.0;125000.0;186000.0;2400000.0
8084.0;300.0;11600.0;105000.0;144000.0;205000.0;2600000.0
8199.0;400.0;13200.0;129000.0;177000.0;263000.0;2400000.0
8315.0;400.0;13900.0;106000.0;133000.0;240000.0;2700000.0
8430.0;300.0;22000.0;138000.0;173000.0;227000.0;2500000.0
8546.0;300.0;23000.0;148000.0;195000.0;260000.0;2500000.0
8661.0;400.0;25000.0;183000.0;241000.0;322000.0;2900000.0
8776.0;400.0;38000.0;160000.0;194000.0;302000.0;3000000.0
8892.0;400.0;77000.0;265000.0;328000.0;404979.9999999814;3600000.0
9007.0;300.0;69000.0;244000.0;290000.0;371000.0;3600000.0
9123.0;400.0;88000.0;255000.0;312000.0;409000.0;4500000.0
9238.0;400.0;93000.0;276000.0;325000.0;432000.0;3600000.0
9354.0;400.0;113000.0;318000.0;395000.0;528000.0;4500000.0
9469.0;400.0;286000.0;545000.0;630000.0;830000.0;1.0E7
9585.0;500.0;410000.0;700000.0;810000.0;1500000.0;1.2E7
9700.0;39000.0;630000.0;1100000.0;1300000.0;2300000.0;1.7E7
9816.0;90000.0;870000.0;4000000.0;6400000.0;1.7E7;4.8E7
9931.0;271000.0;2400000.0;4200000.0;4800000.0;7200000.0;3.2E7
10047.0;114000.0;780000.0;1700000.0;2000000.0;4300000.0;5.3E7
10162.0;175000.0;1200000.0;2200000.0;2600000.0;4900000.0;2.7E7
