MemTotal:        8117660 kB
MemFree:         7092680 kB
MemAvailable:    7243464 kB
Buffers:           32696 kB
Cached:           338664 kB
SwapCached:            0 kB
Active:           717864 kB
Inactive:          76864 kB
Active(anon):     431036 kB
Inactive(anon):    10004 kB
Active(file):     286828 kB
Inactive(file):    66860 kB
Unevictable:        5520 kB
Mlocked:            5520 kB
SwapTotal:       8117244 kB
SwapFree:        8117244 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               940 kB
Writeback:             0 kB
AnonPages:        428944 kB
Mapped:           211384 kB
Shmem:             12696 kB
KReclaimable:      36004 kB
Slab:              95668 kB
SReclaimable:      36004 kB
SUnreclaim:        59664 kB
KernelStack:        6924 kB
PageTables:        13576 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    12176072 kB
Committed_AS:    3029904 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       54636 kB
VmallocChunk:          0 kB
Percpu:             2496 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      124780 kB
DirectMap2M:     5117952 kB
DirectMap1G:     5242880 kB
