"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,340.285971,25.046508,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,662.692600,39.664806,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,719.671008,8.374728,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,47.403299,0.741488,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2294.117793,14.670405,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,9398.044667,58.133698,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,731.390663,17.255016,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,257.348880,3.036573,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,63.211367,0.274245,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,680.496568,11.411631,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,13.047735,0.482639,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,972.851788,44.120011,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4623.371142,47.900992,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,60.794162,0.029164,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,433.131106,0.924464,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,37.038225,9.430591,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,317.965764,27.236866,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10997.451935,116.920818,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,142.526408,3.066153,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,568.108798,16.613339,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1215.399287,8.597490,"ops/min"
