"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,261.233704,10.792330,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,722.669308,14.289412,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,700.292060,5.033907,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,47.884582,0.769941,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2291.621063,27.725098,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,12807.152762,172.338499,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,705.998911,5.476429,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,256.081245,2.082756,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,62.595938,0.591643,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,632.814229,6.338972,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.831259,0.113386,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,884.669871,21.496395,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4300.908113,21.851709,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,57.373865,0.161639,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,472.972435,0.409795,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,33.124088,0.133229,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,289.239123,17.939597,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10811.227418,131.975157,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,146.277394,2.411153,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,498.450116,10.833749,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1069.742808,12.588058,"ops/min"
