"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,254.177158,10.165201,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,680.865219,18.919170,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,704.691943,8.948169,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,45.015061,2.497145,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2295.453723,11.936910,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,12460.520535,141.213211,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,703.482906,14.322987,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,259.359027,2.327914,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,64.983072,0.784587,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,632.726706,5.988067,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,13.115473,0.204935,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,885.483177,16.454547,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4415.257726,100.450086,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,56.538741,4.088791,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,472.928159,0.520230,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,33.850667,0.253205,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,320.948532,3.066185,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10485.619048,150.531852,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,147.811718,1.448530,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,507.295546,12.937584,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1052.294284,10.513677,"ops/min"
