"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,293.007604,15.563294,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,744.381232,19.490322,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,699.598385,12.182690,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,48.109055,0.591270,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2412.294070,22.289265,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,13238.930021,281.866599,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,753.326017,22.383459,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,259.553102,3.070505,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,63.220181,0.847130,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,631.823239,7.899741,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.840065,0.131572,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,919.742275,24.947670,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4640.619393,2.806612,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,57.297191,0.154171,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,472.889364,0.430515,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,32.846272,0.312064,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,289.133192,18.516596,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,11121.759163,99.175297,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,148.618381,2.243991,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,496.569816,16.047466,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1093.895499,10.196713,"ops/min"
