"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,294.011319,22.379389,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,518.240345,26.391235,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,490.412893,19.084438,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,40.225062,5.419539,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,1747.440336,130.362894,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,6688.873304,333.071545,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,597.580490,21.968390,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,213.543330,26.738528,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,65.206586,1.858430,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,481.665546,74.142414,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.516653,0.079896,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,818.269021,133.071876,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3288.077440,255.017422,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,56.619425,2.355014,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,316.790873,10.919155,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,34.290877,3.420885,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,252.250553,14.423168,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,7453.902696,359.092892,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,99.298643,7.361102,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,381.460070,20.967713,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,853.317460,55.417427,"ops/min"
