"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,350.198301,21.408945,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,642.742535,43.661512,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,719.019113,4.104060,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,47.742871,0.602640,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2282.015876,11.793170,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,9436.499296,97.197396,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,735.471209,6.468075,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,258.709464,1.450199,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,63.102545,0.289693,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,678.796490,16.127458,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.814309,0.393791,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,970.524542,43.325523,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4616.800576,55.619328,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,60.784455,0.033774,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,433.553335,0.709782,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,40.826168,10.622854,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,317.818541,32.272260,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10751.339876,116.196830,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,139.632102,4.417782,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,550.505870,19.517071,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1183.386115,23.785223,"ops/min"
