MemTotal:       32755048 kB
MemFree:         6274088 kB
MemAvailable:   31106016 kB
Buffers:          685248 kB
Cached:         24180540 kB
SwapCached:            0 kB
Active:         18895876 kB
Inactive:        6401172 kB
Active(anon):       2616 kB
Inactive(anon):   676540 kB
Active(file):   18893260 kB
Inactive(file):  5724632 kB
Unevictable:      218624 kB
Mlocked:            5484 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               216 kB
Writeback:             0 kB
AnonPages:        650128 kB
Mapped:           263832 kB
Shmem:            243000 kB
KReclaimable:     677148 kB
Slab:             845808 kB
SReclaimable:     677148 kB
SUnreclaim:       168660 kB
KernelStack:        8896 kB
PageTables:        17668 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16377524 kB
Committed_AS:    4087668 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       26888 kB
VmallocChunk:          0 kB
Percpu:             9760 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      189432 kB
DirectMap2M:    11231232 kB
DirectMap1G:    23068672 kB
