"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",4,30,235.242105,7.247179,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",4,30,523.843109,19.173959,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",4,15,569.563551,7.632459,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",4,15,46.716593,0.276062,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",4,15,2023.943135,39.484363,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",4,15,9037.312087,250.658782,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",4,30,553.214125,9.676954,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",4,15,209.116205,3.575289,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",4,15,62.635552,1.336934,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",4,15,464.877563,18.592697,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.505105,0.144944,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",4,15,945.357925,62.537039,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",4,15,3213.200725,49.427857,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",4,15,53.058335,1.579758,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",4,15,247.387424,3.259074,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",4,15,34.792077,0.381574,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",4,15,333.356109,11.694717,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",4,30,9016.624553,286.574992,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",4,15,123.026019,1.803818,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",4,30,435.436799,19.827312,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",4,30,1023.742649,16.923044,"ops/min"
