Probes jOPS / Total jOPS
===================================
Domain Marker;critical-jOPS;3331.0
Domain Marker;max-jOPS;9354.0
Domain Marker;Last Success for SLAs;6351.0
Range Marker;Soft Limit;5.0
Range Marker;Hard Limit;3.0
jOPS;Percent of probes jOPS
0;NaN
115;89.71989104281506
231;92.96659666256268
346;94.34722281557686
462;95.08870204303204
577;94.78824469116284
693;96.69953790172111
808;95.90417593566289
924;96.20944084947962
1039;96.44381587116193
1155;96.39214175019764
1270;96.79366326169003
1386;96.96338064431141
1501;97.12203755603194
1617;96.99657915456987
1732;97.24648693864994
1848;97.26632286223668
1963;97.32218214976403
2079;97.13244004219304
2194;97.23329975569611
2310;97.54527417353945
2425;97.73220209334538
2541;97.53118951242762
2656;97.90582529273048
2772;97.5772895432003
2887;97.97898319734779
3002;97.94238266223427
3118;98.07144722158209
3233;98.20723362270995
3349;97.95186467343107
3464;97.78480901708772
3580;98.19524259932098
3695;97.79984091163463
3811;98.25349437297918
3926;98.05163538660052
4042;97.97809845639269
4157;98.21362881172962
4273;98.16377406462524
4388;97.9593418413078
4504;97.94539632328306
4619;98.34474929499117
4735;98.30595372994142
4850;97.82236365093952
4966;98.18294600386915
5081;98.43661059957087
5197;98.00961979725898
5312;98.14945659056413
5428;98.09180750763652
5543;98.37528192589227
5659;97.64781248148766
5774;97.67954873288603
5889;98.21444014458251
6005;98.18136695020308
6120;98.18201967289845
6236;98.16413748015299
6351;97.7358217173236
6467;97.45916601156343
6582;96.0244209858991
6698;94.21939820553158
6813;92.10282617411568
6929;91.01884882579535
7044;89.32144512804852
7160;87.34401738014593
7275;86.47764203999097
7391;85.13908740269925
7506;83.59228868199547
7622;82.01758988132256
7737;79.8822296221246
7853;79.97352758561269
7968;77.96554735394385
8084;76.43261695073905
8199;74.92584631288565
8315;72.51096519027345
8430;70.71632267225739
8546;69.60428175266503
8661;68.64501419740644
8776;64.8994935486989
8892;63.68462477658003
9007;60.504823159854425
9123;59.55230884610637
9238;47.86492479801155
9354;39.06887678603236
9469;10.80452490515412
9585;9.668546836453901
9700;11.29372577161896
9816;4.329634394466731
