"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,258.831663,13.603635,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,709.621399,16.507327,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,700.874653,6.238099,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,46.500216,2.264098,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2300.515748,7.516521,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,12962.421840,130.767319,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,710.671523,7.931356,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,255.260187,4.116147,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,62.449047,0.744527,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,623.923835,10.140741,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.863863,0.069539,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,886.646451,14.120079,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4313.014249,243.332903,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,57.455026,0.187599,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,472.102628,0.989742,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,32.859006,0.331434,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,281.662039,9.392416,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,11001.665778,108.950541,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,147.540107,2.281358,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,515.433761,7.311475,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1083.590894,10.192835,"ops/min"
