"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,267.852478,6.693843,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,637.634429,15.328681,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,612.456101,3.126898,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,50.199694,2.050923,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2252.344056,8.842900,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,11800.430299,189.479544,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,629.284211,11.275757,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,238.847894,6.050845,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,61.667377,2.857805,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,521.287642,12.860142,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.888115,0.274051,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,841.167433,18.462537,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3923.618644,13.567548,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,56.234115,0.310800,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,357.047460,0.288728,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,33.127486,2.456248,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,296.108317,22.995316,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,10052.417442,120.085217,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,133.478768,3.285008,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,447.487774,21.827313,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1053.650211,10.323450,"ops/min"
