MemTotal:       32755048 kB
MemFree:        28722068 kB
MemAvailable:   31753476 kB
Buffers:          399928 kB
Cached:          2950244 kB
SwapCached:            0 kB
Active:          2226184 kB
Inactive:        1376656 kB
Active(anon):       1596 kB
Inactive(anon):   300280 kB
Active(file):    2224588 kB
Inactive(file):  1076376 kB
Unevictable:       42012 kB
Mlocked:            5568 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              9888 kB
Writeback:             0 kB
AnonPages:        294752 kB
Mapped:           282356 kB
Shmem:             44184 kB
KReclaimable:     186556 kB
Slab:             280008 kB
SReclaimable:     186556 kB
SUnreclaim:        93452 kB
KernelStack:        6320 kB
PageTables:        13020 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:    16377524 kB
Committed_AS:    2124164 kB
VmallocTotal:   34359738367 kB
VmallocUsed:       23340 kB
VmallocChunk:          0 kB
Percpu:             6400 kB
HardwareCorrupted:     0 kB
AnonHugePages:         0 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
CmaTotal:              0 kB
CmaFree:               0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
DirectMap4k:      154616 kB
DirectMap2M:     4974592 kB
DirectMap1G:    29360128 kB
