
===================================
Domain Marker;critical-jOPS;2236.0
Domain Marker;max-jOPS;7423.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
0.0;NaN;NaN;NaN;NaN;NaN;NaN
96.0;400.0;2200.0;3300.0;3700.0;4600.0;178000.0
193.0;500.0;2500.0;3900.0;4400.0;5300.0;127000.0
289.0;400.0;2700.0;4500.0;5100.0;6200.0;148000.0
386.0;500.0;3000.0;5200.0;5900.0;7300.0;162000.0
482.0;500.0;3200.0;5800.0;6600.0;8086.999999999898;79000.0
578.0;500.0;3400.0;6300.0;7200.0;8900.0;161000.0
675.0;400.0;3500.0;6900.0;7800.0;9700.0;115000.0
771.0;500.0;3800.0;7400.0;8400.0;10600.0;137000.0
868.0;500.0;4000.0;8100.0;9300.0;11800.0;164000.0
964.0;500.0;4200.0;8600.0;9800.0;12200.0;159000.0
1060.0;500.0;4100.0;9000.0;10300.0;13200.0;161000.0
1157.0;500.0;4200.0;9400.0;10700.0;13600.0;265000.0
1253.0;500.0;4200.0;9900.0;11400.0;14800.0;156000.0
1350.0;400.0;4100.0;10000.0;11700.0;15400.0;139000.0
1446.0;500.0;4200.0;10500.0;12200.0;17200.0;162000.0
1542.0;500.0;4200.0;10400.0;12300.0;16900.0;152000.0
1639.0;400.0;4200.0;10400.0;12300.0;17300.0;159000.0
1735.0;500.0;4200.0;10600.0;12700.0;25000.0;173000.0
1832.0;500.0;4200.0;10300.0;12300.0;18800.0;152000.0
1928.0;400.0;4200.0;10100.0;12200.0;18300.0;234000.0
2024.0;500.0;4200.0;10300.0;12600.0;40000.0;183000.0
2121.0;400.0;4100.0;10100.0;12400.0;30000.0;165000.0
2217.0;400.0;4300.0;10200.0;12500.0;36000.0;236000.0
2314.0;400.0;4400.0;10300.0;12600.0;30000.0;229000.0
2410.0;400.0;4400.0;10200.0;12600.0;38000.0;314000.0
2506.0;400.0;4400.0;10000.0;12500.0;43000.0;197000.0
2603.0;400.0;4500.0;10100.0;12600.0;48000.0;208000.0
2699.0;400.0;4600.0;10300.0;12900.0;71000.0;346000.0
2796.0;400.0;4600.0;10000.0;12400.0;49000.0;288000.0
2892.0;500.0;4600.0;9900.0;12400.0;51000.0;237000.0
2988.0;400.0;4700.0;10200.0;12800.0;56000.0;286000.0
3085.0;400.0;4700.0;10200.0;13300.0;57000.0;251000.0
3181.0;400.0;4800.0;10200.0;13300.0;51000.0;235000.0
3278.0;400.0;4900.0;10700.0;14200.0;78000.0;272000.0
3374.0;400.0;4900.0;10400.0;14100.0;74000.0;317000.0
3470.0;400.0;5000.0;10700.0;14200.0;68000.0;356000.0
3567.0;400.0;5100.0;11200.0;17500.0;72809.99999999767;508000.0
3663.0;400.0;5100.0;11100.0;17700.0;109000.0;506000.0
3760.0;400.0;5100.0;11000.0;17500.0;97000.0;412000.0
3856.0;400.0;5300.0;11700.0;21000.0;97000.0;369000.0
3952.0;400.0;5300.0;11900.0;26000.0;97000.0;439000.0
4049.0;400.0;5200.0;11300.0;18700.0;88000.0;454000.0
4145.0;400.0;5600.0;13200.0;32000.0;115000.0;578000.0
4242.0;400.0;5600.0;12800.0;26000.0;93000.0;508000.0
4338.0;400.0;5800.0;13500.0;29000.0;101000.0;413000.0
4434.0;300.0;5900.0;14700.0;30000.0;106000.0;364000.0
4531.0;400.0;6000.0;18500.0;45000.0;114000.0;630000.0
4627.0;400.0;6100.0;18600.0;43000.0;112000.0;710000.0
4724.0;400.0;6200.0;18900.0;40000.0;117000.0;471000.0
4820.0;400.0;6400.0;22000.0;47000.0;106000.0;610000.0
4916.0;400.0;6700.0;31000.0;55000.0;126000.0;690000.0
5013.0;400.0;7000.0;35000.0;67000.0;141000.0;680000.0
5109.0;400.0;7000.0;30000.0;56000.0;129000.0;690000.0
5206.0;400.0;7300.0;36000.0;67000.0;122000.0;1500000.0
5302.0;300.0;7600.0;42000.0;72000.0;139000.0;970000.0
5398.0;300.0;8000.0;54000.0;81000.0;138000.0;820000.0
5495.0;300.0;8400.0;56000.0;86000.0;152000.0;1500000.0
5591.0;400.0;8500.0;61000.0;97000.0;166000.0;1400000.0
5688.0;400.0;9100.0;81000.0;114000.0;206000.0;3000000.0
5784.0;400.0;9800.0;81000.0;118000.0;189000.0;2600000.0
5880.0;400.0;10400.0;108000.0;147000.0;209000.0;2900000.0
5977.0;400.0;10900.0;89000.0;128000.0;193000.0;4000000.0
6073.0;400.0;13100.0;133000.0;166000.0;241000.0;3200000.0
6170.0;400.0;14200.0;133000.0;178000.0;235000.0;4300000.0
6266.0;400.0;15700.0;141000.0;178000.0;284000.0;3400000.0
6362.0;400.0;25000.0;163000.0;202000.0;265000.0;4400000.0
6459.0;300.0;30000.0;184000.0;248000.0;343000.0;4400000.0
6555.0;300.0;38000.0;209000.0;281000.0;395000.0;4700000.0
6652.0;300.0;50000.0;222000.0;276000.0;356000.0;4600000.0
6748.0;400.0;68000.0;260000.0;308000.0;384000.0;5700000.0
6844.0;300.0;68000.0;264000.0;317000.0;388000.0;5600000.0
6941.0;300.0;103000.0;278000.0;321000.0;415000.0;6300000.0
7037.0;400.0;105000.0;303000.0;351000.0;469000.0;6200000.0
7134.0;400.0;129000.0;309000.0;368000.0;538000.0;5800000.0
7230.0;400.0;129000.0;322000.0;391000.0;483000.0;7000000.0
7326.0;500.0;289000.0;563000.0;670000.0;880000.0;9200000.0
7423.0;1200.0;400000.0;680000.0;780000.0;1100000.0;1.8E7
7519.0;500.0;563000.0;1100000.0;1400000.0;4600000.0;2.7E7
7616.0;7100.0;960000.0;2000000.0;2200000.0;3500000.0;2.2E7
7712.0;25000.0;740000.0;2500000.0;3200000.0;4600000.0;5.5E7
7808.0;73000.0;680000.0;1100000.0;1200000.0;2100000.0;3.3E7
