Delay between performance status pings above threshold
===================================
Domain Marker;Start RT curve;613258.0
Domain Marker;max-jOPS;6486332.0
Range Marker;Limit;5000.0
Range Marker;Hard Limit;60000.0
Time, msec;Group1.TxInjector.CompositeTxInjector;Group1.Backend.CompositeBackend
4151.0;1008.8771349999997;1008.7759830000005
88872.0;5980.2031879999995;5983.729964000013
7040592.0;10721.31152800005;10723.344216999598
7047761.0;5162.5391440000385;5164.75115799997
7092132.0;;1002.1384549997747
7092133.0;2.308197000063956;
