"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",4,30,236.634043,7.243549,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",4,30,541.303825,20.215118,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",4,15,567.623751,8.431660,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",4,15,48.301766,1.245643,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",4,15,2022.785138,42.198153,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",4,15,9031.675006,329.634464,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",4,30,551.028777,11.419432,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",4,15,208.010988,3.645079,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",4,15,62.588585,1.304514,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",4,15,478.100965,8.528578,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.635339,0.084486,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",4,15,964.454774,14.092915,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",4,15,3249.762789,42.982276,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",4,15,53.812044,0.992192,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",4,15,245.946841,6.302381,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",4,15,34.991423,0.437087,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",4,15,344.730147,4.503607,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",4,30,8884.134394,299.965824,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",4,15,125.443967,1.782467,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",4,30,441.279784,17.492997,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",4,30,978.482054,14.449479,"ops/min"
