19:55:48,818 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /mnt/workspace/results/.
19:55:48,848 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /mnt/workspace/results/config.xml
19:55:48,851 ERROR [org.radargun.config.DomConfigParser] (main) loading: /mnt/workspace/results/config.xml
19:55:48,860 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /mnt/workspace/results/config.xml
19:55:49,238 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
19:55:49,240 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
19:55:54,245 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
19:55:54,257 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
19:55:54,259 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
19:55:54,261 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
19:55:54,469 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
19:55:54,470 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
19:55:54,636 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
19:55:55,777 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
19:55:56,044 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
19:55:56,197 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
19:55:58,174 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 46 ms, 1 = 11 ms, 2 = 11 ms]
19:55:58,175 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
19:55:58,176 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
19:55:58,179 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
19:55:58,179 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
19:55:58,182 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
19:56:06,194 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 7.51 seconds, 1 = 7.66 seconds, 2 = 8 seconds]
19:56:06,200 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
19:56:06,201 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
19:56:06,209 INFO  [org.radargun.stages.AfterServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
19:56:06,210 INFO  [org.radargun.Master] (main) Finished distributed stage AfterServiceStart.
19:56:06,211 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStart.
19:56:06,282 INFO  [org.radargun.sysmonitor.AbstractMonitors] (main) Gathering statistics every 1000 ms
19:56:06,295 INFO  [org.radargun.stages.monitor.MonitorStartStage] (main) Received responses from all 3 slaves. Durations [0 = 10 ms, 1 = 9 ms, 2 = 6 ms]
19:56:06,296 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStart.
19:56:06,308 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
19:56:17,930 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 11.54 seconds, 1 = 11.59 seconds, 2 = 11.6 seconds]
19:56:17,930 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
19:56:17,941 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
19:56:17,943 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
19:57:18,006 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 60.02 seconds, 1 = 60.03 seconds, 2 = 60.02 seconds]
19:57:18,006 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) This test was executed as a warmup
19:57:18,008 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
19:57:18,009 INFO  [org.radargun.Master] (main) Starting distributed stage Clear.
19:57:18,207 INFO  [org.radargun.stages.cache.ClearStage] (main) Received responses from all 3 slaves. Durations [0 = 195 ms, 1 = 160 ms, 2 = 184 ms]
19:57:18,208 INFO  [org.radargun.Master] (main) Finished distributed stage Clear.
19:57:18,209 INFO  [org.radargun.Master] (main) Starting distributed stage Load.
19:57:23,217 INFO  [org.radargun.stages.cache.test.LoadStage] (main) Received responses from all 3 slaves. Durations [0 = 4.99 seconds, 1 = 5 seconds, 2 = 4.96 seconds]
19:57:23,219 INFO  [org.radargun.Master] (main) Finished distributed stage Load.
19:57:23,274 WARN  [org.radargun.config.InitHelper] (main) Method public void org.radargun.stages.cache.test.BasicOperationsTestStage.init() overrides public void org.radargun.stages.test.TestStage.init() but both are declared with @Init annotation: calling only once
19:57:23,275 INFO  [org.radargun.Master] (main) Starting distributed stage BasicOperationsTest.
20:07:23,804 INFO  [org.radargun.stages.cache.test.BasicOperationsTestStage] (main) Received responses from all 3 slaves. Durations [0 = 10 minutes, 1 = 10 minutes, 2 = 10 minutes]
20:07:23,912 INFO  [org.radargun.Master] (main) Finished distributed stage BasicOperationsTest.
20:07:23,913 INFO  [org.radargun.Master] (main) Starting distributed stage MonitorStop.
20:07:23,918 INFO  [org.radargun.Master] (main) Finished distributed stage MonitorStop.
20:07:23,919 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioDestroy.
20:07:24,103 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioDestroy.
20:07:24,104 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioCleanup.
20:07:29,276 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 0 has changed available memory from 1358 MB to 1348 MB and has 1 unfinished threads
20:07:29,276 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 1 has changed available memory from 1358 MB to 1348 MB and has 3 unfinished threads
20:07:29,277 INFO  [org.radargun.stages.ScenarioCleanupStage] (main) Node 2 has changed available memory from 1358 MB to 1348 MB and has 3 unfinished threads
20:07:29,277 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioCleanup.
20:07:29,278 INFO  [org.radargun.Master] (main) Finished scenario on Cluster[default=3] in 11 mins 33 secs
20:07:29,329 INFO  [org.radargun.Master] (main) Finished benchmarking configuration 'Infinispan 9.2 - distributed' in 11 mins 34 secs
20:07:29,329 INFO  [org.radargun.Master] (main) Executed all benchmarks in 11 mins 34 secs, reporting...
20:07:29,329 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.csv.CsvReporter@6d167f58
20:07:29,334 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/stress-test_Infinispan 9.2 - distributed_default_3.csv
20:07:29,392 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_CPU usage.csv
20:07:29,439 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Open files.csv
20:07:29,459 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_Memory usage.csv
20:07:29,477 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_GC CPU usage.csv
20:07:29,495 INFO  [org.radargun.utils.Utils] (main) Successfully created report file:/mnt/workspace/results/results/csv/timeline_Infinispan 9.2 - distributed_default_3_RSS Memory usage.csv
20:07:29,513 INFO  [org.radargun.Master] (main) Running reporter org.radargun.reporting.html.HtmlReporter@2796aeae
20:07:32,534 INFO  [org.radargun.Master] (main) All reporters have been executed, exiting.
20:07:32,546 INFO  [org.radargun.ShutDownHook] (Thread-0) Master process is being shutdown
