"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",8,30,301.488547,12.256020,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",8,30,739.474946,18.708323,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",8,15,697.984664,4.313624,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",8,15,48.348042,0.843383,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",8,15,2343.117840,15.741749,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",8,15,13328.754153,104.206579,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",8,30,763.536450,7.379781,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",8,15,263.385255,1.969400,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",8,15,61.013560,0.267519,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",8,15,631.560029,11.649618,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.479091,0.397661,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",8,15,899.265104,17.417391,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",8,15,4641.417998,2.969460,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",8,15,57.007689,0.214891,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",8,15,473.091959,0.425273,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",8,15,32.827721,0.243985,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",8,15,302.809239,11.410324,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",8,30,10958.347500,107.120199,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",8,15,145.086641,1.521047,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",8,30,486.516142,18.208770,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",8,30,1088.135597,9.282706,"ops/min"
