"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",6,30,299.211204,15.829308,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",6,30,568.962432,26.962549,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",6,15,651.712555,3.860265,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",6,15,49.775461,2.281317,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",6,15,2162.514572,17.496430,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",6,15,8393.070990,115.079800,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",6,30,586.524566,10.522664,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",6,15,233.551009,5.225397,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",6,15,63.066214,2.927887,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",6,15,582.178024,5.757263,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,12.358126,0.117931,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",6,15,991.157304,20.276437,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",6,15,3901.152800,58.082473,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",6,15,58.823089,0.057716,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",6,15,327.362398,3.163850,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",6,15,33.978301,3.066275,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",6,15,354.822057,18.585207,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",6,30,9949.708214,123.768566,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",6,15,133.760986,3.206123,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",6,30,519.669032,8.913653,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",6,30,1151.584711,12.149566,"ops/min"
