"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.openjdk.specjvm2008.Compiler.compiler","thrpt",4,30,217.505181,8.661749,"ops/min"
"org.openjdk.specjvm2008.Compiler.sunflow","thrpt",4,30,474.688634,18.572742,"ops/min"
"org.openjdk.specjvm2008.Compress.test","thrpt",4,15,541.969158,9.913126,"ops/min"
"org.openjdk.specjvm2008.CryptoAes.test","thrpt",4,15,45.051254,2.702290,"ops/min"
"org.openjdk.specjvm2008.CryptoRsa.test","thrpt",4,15,1987.618718,96.053207,"ops/min"
"org.openjdk.specjvm2008.CryptoSignVerify.test","thrpt",4,15,10026.652991,208.267751,"ops/min"
"org.openjdk.specjvm2008.Derby.test","thrpt",4,30,508.090230,12.291827,"ops/min"
"org.openjdk.specjvm2008.MpegAudio.test","thrpt",4,15,203.402899,2.547178,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.large","thrpt",4,15,58.281818,0.939655,"ops/min"
"org.openjdk.specjvm2008.ScimarkFFT.small","thrpt",4,15,397.158929,13.203539,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.large","thrpt",1,15,11.309158,0.084420,"ops/min"
"org.openjdk.specjvm2008.ScimarkLU.small","thrpt",4,15,742.212191,16.034936,"ops/min"
"org.openjdk.specjvm2008.ScimarkMonteCarlo.test","thrpt",4,15,3197.494083,20.323567,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.large","thrpt",4,15,49.872634,0.078170,"ops/min"
"org.openjdk.specjvm2008.ScimarkSOR.small","thrpt",4,15,237.131569,0.290946,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.large","thrpt",4,15,31.655594,0.285103,"ops/min"
"org.openjdk.specjvm2008.ScimarkSparse.small","thrpt",4,15,274.164850,10.839267,"ops/min"
"org.openjdk.specjvm2008.Serial.test","thrpt",4,30,8706.033026,249.383672,"ops/s"
"org.openjdk.specjvm2008.Sunflow.test","thrpt",4,15,119.072687,1.773337,"ops/min"
"org.openjdk.specjvm2008.XmlTransform.test","thrpt",4,30,386.420202,12.914647,"ops/min"
"org.openjdk.specjvm2008.XmlValidation.test","thrpt",4,30,975.889827,10.780005,"ops/min"
